Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),
10,176.183,10,9.001481,1.359356,0.1510147,2498.972,119.1137,0,-115.3967,-15.33,
10,176.283,10,8.983019,1.302965,0.1450475,2499.212,119.2775,0,-115.3965,-15.33,
10,176.383,10,8.986452,1.432174,0.1593703,2499.404,119.125,0,-115.3965,-15.33,
10,176.483,10,8.983948,1.297964,0.1444759,2499.591,119.0225,0,-115.3966,-15.33,
10,176.583,10,8.996115,1.348809,0.1499324,2499.784,119.775,0,-115.3965,-15.33,
10,176.683,10,9.003072,1.361984,0.1512799,2499.976,119.1125,0,-115.3966,-15.33,
10,176.783,10,8.984495,1.289981,0.1435786,2500.169,119.42,0,-115.3966,-15.33,
10,176.883,10,8.988158,1.454811,0.1618587,2500.36,119.1925,0,-115.3967,-15.33,
10,176.983,10,8.988583,1.378737,0.1533876,2500.595,119.7925,0,-115.3967,-15.33,
10,177.083,10,9.005506,1.371765,0.1523251,2500.786,119.8388,0,-115.3967,-15.33,
10,177.183,10,9.002806,1.363588,0.1514625,2500.98,119.225,0,-115.3969,-15.33,
10,177.283,10,8.985359,1.28788,0.143331,2501.171,119.4987,0,-115.397,-15.33,
10,177.383,10,8.987143,1.429686,0.1590813,2501.357,119.1187,0,-115.3973,-15.33,
10,177.483,10,8.987759,1.286348,0.1431222,2501.599,119.6437,0,-115.3973,-15.33,
10,177.583,10,9.001564,1.35305,0.1503128,2501.745,119.67,0,-115.3973,-15.33,
10,177.683,10,9.007388,1.368001,0.1518754,2501.952,119.0588,0,-115.3975,-15.33,
10,177.783,10,8.989273,1.293453,0.1438885,2502.195,119.325,0,-115.3975,-15.33,
10,177.883,10,8.987917,1.429978,0.1591001,2502.389,119.1813,0,-115.3973,-15.33,
10,177.983,10,8.987449,1.29192,0.1437471,2502.58,119.1887,0,-115.3973,-15.33,
10,178.083,10,9.002388,1.349247,0.1498766,2502.769,119.6925,0,-115.3973,-15.33,
10,178.183,10,9.006521,1.374174,0.1525755,2502.96,119.2525,0,-115.3974,-15.33,
10,178.283,10,8.989381,1.293456,0.1438871,2503.152,119.4137,0,-115.3978,-15.33,
10,178.383,10,8.989276,1.424955,0.1585172,2503.349,119.1212,0,-115.3979,-15.33,
10,178.483,10,8.991589,1.301539,0.1447507,2503.541,119.645,0,-115.398,-15.33,
10,178.583,10,9.004395,1.350114,0.1499395,2503.78,119.3713,0,-115.398,-15.33,
10,178.683,10,9.012392,1.377373,0.152831,2503.969,119.155,0,-115.398,-15.33,
10,178.783,10,8.993474,1.289491,0.1433807,2504.16,119.235,0,-115.3979,-15.33,
10,178.883,10,8.990496,1.425578,0.158565,2504.353,119.0375,0,-115.3981,-15.33,
10,178.983,10,8.990192,1.299405,0.1445359,2504.545,119.7425,0,-115.3981,-15.33,
10,179.083,10,9.003983,1.350354,0.149973,2504.739,119.47,0,-115.3979,-15.33,
10,179.183,10,9.012094,1.381864,0.1533344,2504.976,119.3838,0,-115.3979,-15.33,
10,179.283,10,8.992133,1.289657,0.1434205,2505.166,119.4125,0,-115.3979,-15.33,
10,179.383,10,8.990601,1.420554,0.1580044,2505.359,119.1887,0,-115.3979,-15.33,
10,179.483,10,8.991248,1.309291,0.1456183,2505.55,119.7775,0,-115.3982,-15.33,
10,179.583,10,9.002373,1.347718,0.1497069,2505.744,119.4463,0,-115.3981,-15.33,
10,179.683,10,9.013946,1.386294,0.1537943,2505.931,119.26,0,-115.398,-15.33,
10,179.783,10,8.995093,1.291001,0.1435228,2506.174,119.19,0,-115.3983,-15.33,
10,179.883,10,8.992734,1.419655,0.1578669,2506.366,119.445,0,-115.3984,-15.33,
10,179.983,10,8.993883,1.311424,0.1458129,2506.557,119.4137,0,-115.3984,-15.33,
13,0.138,13,9.004017,0.8745532,0.09712923,2506.854,38.8925,0,-115.3936,-18.33,
13,0.238,13,9.014748,1.017583,0.1128798,2506.925,45.83875,0,-115.3936,-18.33,
13,0.338,13,9.008475,1.035175,0.1149112,2506.998,48.2875,0,-115.3938,-18.33,
13,0.438,13,9.009943,0.9807671,0.1088539,2507.094,46.5325,0,-115.3936,-18.33,
13,0.538,13,8.994013,0.9980044,0.1109632,2507.171,47.88,0,-115.3938,-18.33,
13,0.638,13,8.995876,1.108742,0.12325,2507.247,48.23125,0,-115.3939,-18.33,
13,0.738,13,8.998019,1.189025,0.132143,2507.326,47.5375,0,-115.3938,-18.33,
13,0.838,13,9.005632,1.126194,0.1250544,2507.402,48.24,0,-115.3938,-18.33,
13,0.938,13,9.006153,1.096785,0.1217817,2507.48,47.62625,0,-115.394,-18.33,
13,1.038,13,9.007667,0.8564748,0.09508286,2507.557,46.78625,0,-115.3938,-18.33,
13,1.138,13,9.005713,1.053591,0.1169914,2507.632,48.8425,0,-115.3935,-18.33,
13,1.238,13,9.017797,1.172463,0.1300166,2507.728,47.375,0,-115.3934,-18.33,
13,1.338,13,9.025293,1.147023,0.1270898,2507.805,46.99875,0,-115.3935,-18.33,
13,1.438,13,9.006642,1.002142,0.111267,2507.88,47.7625,0,-115.3933,-18.33,
13,1.538,13,9.002425,0.9947538,0.1104984,2507.956,47.81625,0,-115.393,-18.33,
13,1.638,13,8.991446,0.9895059,0.1100497,2508.032,48.335,0,-115.3929,-18.33,
13,1.738,13,8.98714,0.9203972,0.1024127,2508.127,47.3725,0,-115.393,-18.33,
13,1.838,13,8.978111,0.9835144,0.1095458,2508.205,46.985,0,-115.3933,-18.33,
13,1.938,13,8.985275,1.125232,0.1252307,2508.279,48.5625,0,-115.3936,-18.33,
13,2.038,13,8.98661,1.165783,0.1297245,2508.356,47.87375,0,-115.3936,-18.33,
13,2.138,13,8.99323,1.064629,0.1183811,2508.435,46.99375,0,-115.3935,-18.33,
13,2.238,13,8.991982,0.989152,0.1100038,2508.51,48.205,0,-115.3932,-18.33,
13,2.338,13,8.993276,0.7727851,0.08592921,2508.606,47.23625,0,-115.3933,-18.33,
13,2.438,13,8.997085,1.097136,0.1219435,2508.683,48.22375,0,-115.3934,-18.33,
13,2.538,13,9.006976,1.135589,0.1260788,2508.757,48.68,0,-115.3938,-18.33,
13,2.638,13,9.011593,1.138648,0.1263536,2508.835,46.6625,0,-115.3938,-18.33,
13,2.738,13,9.000106,1.018872,0.1132067,2508.91,47.97375,0,-115.3935,-18.33,
13,2.838,13,8.993084,1.03974,0.1156156,2508.987,48.67625,0,-115.3935,-18.33,
13,2.938,13,8.991422,1.029871,0.1145393,2509.083,46.7425,0,-115.3936,-18.33,
13,3.038,13,8.980557,0.9830955,0.1094693,2509.157,47.96875,0,-115.3936,-18.33,
13,3.138,13,8.976296,1.09809,0.1223322,2509.235,47.6875,0,-115.3935,-18.33,
13,3.238,13,8.978127,1.184264,0.1319055,2509.311,47.46,0,-115.3935,-18.33,
13,3.338,13,8.986591,1.16869,0.1300482,2509.385,48.39,0,-115.3936,-18.33,
13,3.438,13,8.984699,1.081814,0.1204063,2509.481,47.1225,0,-115.3939,-18.33,
13,3.538,13,8.991022,0.9309287,0.1035398,2509.559,47.6875,0,-115.3941,-18.33,
13,3.638,13,8.991855,0.9114766,0.1013669,2509.633,48.555,0,-115.3941,-18.33,
13,3.738,13,9.002354,1.15027,0.1277744,2509.709,47.81375,0,-115.394,-18.33,
13,3.838,13,9.009116,1.174366,0.1303531,2509.785,47.9975,0,-115.394,-18.33,
13,3.938,13,9.002974,1.139226,0.1265388,2509.864,47.245,0,-115.394,-18.33,
13,4.038,13,9.000796,1.049152,0.1165621,2509.96,47.50125,0,-115.3941,-18.33,
13,4.138,13,8.9914,1.078586,0.1199576,2510.036,48.89125,0,-115.3943,-18.33,
13,4.238,13,8.988211,1.045631,0.1163336,2510.115,46.97375,0,-115.3941,-18.33,
13,4.338,13,8.980266,1.0675,0.1188717,2510.194,46.7975,0,-115.3941,-18.33,
13,4.438,13,8.97838,1.149341,0.1280121,2510.269,48.4225,0,-115.3943,-18.33,
13,4.538,13,8.984158,1.211861,0.1348887,2510.346,47.75875,0,-115.3943,-18.33,
13,4.638,13,8.98857,1.143857,0.1272568,2510.42,47.5,0,-115.3944,-18.33,
13,4.738,13,8.987814,1.072773,0.1193587,2510.516,48.19125,0,-115.3946,-18.33,
13,4.838,13,8.996673,0.8812462,0.09795246,2510.594,46.7525,0,-115.3949,-18.33,
13,4.938,13,8.993143,1.074878,0.1195219,2510.669,48.11875,0,-115.3949,-18.33,
13,5.038,13,9.007172,1.156229,0.1283676,2510.746,48.78375,0,-115.3949,-18.33,
13,5.138,13,9.011968,1.195361,0.1326415,2510.825,46.86,0,-115.3949,-18.33,
13,5.238,13,9.003227,1.120917,0.1245016,2510.903,47.86875,0,-115.3948,-18.33,
13,5.338,13,8.995855,1.071637,0.1191256,2510.98,48.2375,0,-115.3946,-18.33,
13,5.438,13,8.994134,1.091527,0.1213599,2511.057,47.29125,0,-115.3947,-18.33,
13,5.538,13,8.985963,1.056984,0.1176262,2511.135,48.18625,0,-115.3948,-18.33,
13,5.638,13,8.978631,1.125249,0.1253252,2511.229,46.845,0,-115.3948,-18.33,
13,5.738,13,8.982148,1.199732,0.1335685,2511.306,46.99375,0,-115.3947,-18.33,
13,5.838,13,8.987691,1.204889,0.1340599,2511.382,48.66875,0,-115.3945,-18.33,
13,5.938,13,8.98613,1.1063,0.1231119,2511.46,47.2675,0,-115.3945,-18.33,
13,6.038,13,8.992963,1.075992,0.1196482,2511.535,47.82375,0,-115.3948,-18.33,
13,6.138,13,8.989845,0.8951647,0.09957509,2511.63,47.765,0,-115.3949,-18.33,
13,6.238,13,9.000388,1.134156,0.126012,2511.708,47.54125,0,-115.3949,-18.33,
13,6.338,13,9.008324,1.188203,0.1319006,2511.782,48.3925,0,-115.3949,-18.33,
13,6.438,13,9.008717,1.190486,0.1321483,2511.859,47.3875,0,-115.3949,-18.33,
13,6.538,13,9.001651,1.107453,0.1230277,2511.936,46.85625,0,-115.395,-18.33,
13,6.638,13,8.991753,1.073254,0.1193598,2512.011,49.1175,0,-115.3949,-18.33,
13,6.738,13,8.990409,1.091638,0.1214225,2512.106,46.98625,0,-115.3947,-18.33,
13,6.838,13,8.979448,1.088923,0.1212683,2512.184,46.94625,0,-115.3946,-18.33,
13,6.938,13,8.976727,1.16451,0.1297255,2512.26,48.29625,0,-115.3947,-18.33,
13,7.038,13,8.981378,1.212342,0.1349839,2512.336,47.3275,0,-115.3949,-18.33,
13,7.138,13,8.988347,1.170073,0.1301767,2512.413,48.22,0,-115.3952,-18.33,
13,7.238,13,8.98862,1.108599,0.1233336,2512.489,48.0975,0,-115.3953,-18.33,
13,7.338,13,8.997688,1.018661,0.1132137,2512.586,46.45375,0,-115.3955,-18.33,
13,7.438,13,8.995799,1.012926,0.1125999,2512.661,48.94,0,-115.3956,-18.33,
13,7.538,13,9.008138,1.155846,0.1283113,2512.735,48.5825,0,-115.3957,-18.33,
13,7.638,13,9.01298,1.195306,0.1326205,2512.815,46.805,0,-115.3953,-18.33,
13,7.738,13,9.004032,1.167024,0.1296112,2512.89,48.0275,0,-115.3952,-18.33,
13,7.838,13,8.995886,1.08993,0.1211587,2512.968,47.5825,0,-115.3949,-18.33,
13,7.938,13,8.992927,1.109102,0.1233305,2513.063,48.06,0,-115.3948,-18.33,
13,8.038,13,8.985381,1.080821,0.1202866,2513.139,47.9475,0,-115.395,-18.33,
13,8.138,13,8.974999,1.132432,0.1261763,2513.215,47.265,0,-115.3952,-18.33,
13,8.238,13,8.984186,1.185963,0.1320056,2513.291,47.48625,0,-115.3955,-18.33,
13,8.338,13,8.985424,1.217463,0.1354931,2513.369,48.46,0,-115.3955,-18.33,
13,8.438,13,8.991487,1.137904,0.1265535,2513.446,47.25375,0,-115.3954,-18.33,
13,8.538,13,8.992028,1.089293,0.1211399,2513.539,48.29875,0,-115.3954,-18.33,
13,8.638,13,8.993855,0.9864696,0.1096826,2513.617,46.8975,0,-115.3955,-18.33,
13,8.738,13,9.001655,1.114545,0.1238156,2513.694,47.3725,0,-115.3958,-18.33,
13,8.838,13,9.009419,1.164955,0.1293041,2513.769,48.8575,0,-115.3958,-18.33,
13,8.938,13,9.01158,1.204038,0.1336101,2513.846,47.105,0,-115.3957,-18.33,
13,9.038,13,9.006556,1.130604,0.1255312,2513.921,47.1975,0,-115.3957,-18.33,
13,9.138,13,8.995642,1.092394,0.121436,2514.016,48.90125,0,-115.3955,-18.33,
13,9.238,13,8.99752,1.102647,0.12255,2514.095,47.63375,0,-115.3954,-18.33,
13,9.338,13,8.983768,1.098402,0.1222652,2514.171,47.43625,0,-115.3956,-18.33,
13,9.438,13,8.982152,1.159694,0.1291109,2514.247,48.29625,0,-115.3958,-18.33,
13,9.538,13,8.986368,1.210211,0.1346719,2514.325,46.88375,0,-115.3961,-18.33,
13,9.638,13,8.993384,1.182433,0.1314781,2514.4,48.65,0,-115.3961,-18.33,
13,9.738,13,8.990111,1.102939,0.1226836,2514.495,47.72,0,-115.3961,-18.33,
13,9.838,13,8.997793,1.099055,0.1221472,2514.573,46.8875,0,-115.3963,-18.33,
13,9.938,13,8.999184,1.016943,0.113004,2514.649,47.9725,0,-115.3964,-18.33,
13,10.038,13,9.00975,1.139518,0.1264761,2514.725,48.35,0,-115.3966,-18.33,
13,10.138,13,9.014881,1.187785,0.1317582,2514.802,47.37125,0,-115.3966,-18.33,
13,10.238,13,9.009865,1.181709,0.1311572,2514.876,47.885,0,-115.3966,-18.33,
13,10.338,13,9.008305,1.111986,0.1234401,2514.972,47.0325,0,-115.3967,-18.33,
13,10.438,13,8.998626,1.096415,0.1218425,2515.05,48.87875,0,-115.3966,-18.33,
13,10.538,13,8.997976,1.090173,0.1211576,2515.125,48.4,0,-115.3966,-18.33,
13,10.638,13,8.985891,1.12105,0.1247567,2515.201,47.10375,0,-115.3967,-18.33,
13,10.738,13,8.990276,1.183904,0.1316872,2515.278,48.05625,0,-115.3969,-18.33,
13,10.838,13,8.993973,1.223351,0.1360189,2515.355,47.86625,0,-115.397,-18.33,
13,10.938,13,8.998466,1.131533,0.1257473,2515.449,47.435,0,-115.3971,-18.33,
13,11.038,13,8.998815,1.08876,0.1209893,2515.525,48.4775,0,-115.3974,-18.33,
13,11.138,13,9.007026,1.068961,0.1186808,2515.624,48.1175,0,-115.3976,-18.33,
13,11.238,13,9.009469,1.087627,0.1207205,2515.681,47.13125,0,-115.3977,-18.33,
13,11.338,13,9.01659,1.153332,0.1279123,2515.756,49.03375,0,-115.3974,-18.33,
13,11.438,13,9.021881,1.203629,0.1334122,2515.836,47.0075,0,-115.3972,-18.33,
13,11.538,13,9.013534,1.151956,0.1278029,2515.91,47.7125,0,-115.3972,-18.33,
13,11.638,13,9.006608,1.095402,0.121622,2516.005,48.19875,0,-115.3971,-18.33,
13,11.738,13,9.006565,1.095402,0.1216226,2516.084,47.28375,0,-115.3969,-18.33,
13,11.838,13,8.993842,1.098493,0.1221384,2516.161,48.21375,0,-115.3968,-18.33,
13,11.938,13,8.98883,1.148845,0.127808,2516.238,48.04875,0,-115.3968,-18.33,
13,12.038,13,8.992112,1.202674,0.1337477,2516.314,46.53,0,-115.3971,-18.33,
13,12.138,13,8.998193,1.191048,0.1323653,2516.389,48.84625,0,-115.397,-18.33,
13,12.238,13,8.994725,1.111886,0.1236153,2516.485,47.535,0,-115.397,-18.33,
13,12.338,13,9.004345,1.102819,0.1224763,2516.583,47.12,0,-115.3973,-18.33,
13,12.438,13,9.002592,1.054893,0.1171766,2516.639,48.02125,0,-115.3973,-18.33,
13,12.538,13,9.012252,1.132,0.1256068,2516.716,47.6275,0,-115.3972,-18.33,
13,12.638,13,9.019089,1.183144,0.1311822,2516.794,48.00375,0,-115.3973,-18.33,
13,12.738,13,9.013618,1.18557,0.131531,2516.869,47.90125,0,-115.3972,-18.33,
13,12.838,13,9.009803,1.115237,0.1237804,2516.946,46.72875,0,-115.3971,-18.33,
13,12.938,13,8.999871,1.091803,0.1213132,2517.041,48.95875,0,-115.397,-18.33,
13,13.038,13,8.998227,1.089238,0.1210503,2517.117,48.415,0,-115.3971,-18.33,
13,13.138,13,8.989214,1.124609,0.1251065,2517.195,47.12,0,-115.3973,-18.33,
13,13.238,13,8.991961,1.169167,0.1300236,2517.27,48.2575,0,-115.3975,-18.33,
13,13.338,13,8.993526,1.218054,0.1354367,2517.347,47.025,0,-115.3975,-18.33,
13,13.438,13,9.000335,1.14537,0.1272586,2517.424,47.9875,0,-115.3975,-18.33,
13,13.538,13,8.998675,1.102845,0.1225563,2517.519,48.57625,0,-115.3975,-18.33,
13,13.638,13,9.009844,1.09735,0.1217946,2517.597,46.6525,0,-115.3974,-18.33,
13,13.738,13,9.004738,1.088335,0.1208625,2517.716,47.51125,0,-115.3973,-18.33,
13,13.838,13,9.01738,1.149942,0.1275251,2517.752,48.90375,0,-115.3973,-18.33,
13,13.938,13,9.01955,1.195848,0.132584,2517.831,47.27625,0,-115.3973,-18.33,
13,14.038,13,9.012927,1.155827,0.128241,2517.907,47.95875,0,-115.3972,-18.33,
13,14.138,13,9.005503,1.098902,0.1220256,2517.984,47.4425,0,-115.3972,-18.33,
13,14.238,13,9.003162,1.091612,0.1212476,2518.059,47.5175,0,-115.3972,-18.33,
13,14.338,13,8.996258,1.104166,0.1227362,2518.155,48.42375,0,-115.3973,-18.33,
13,14.438,13,8.990412,1.143399,0.1271798,2518.232,47.20125,0,-115.3977,-18.33,
13,14.538,13,8.99365,1.19817,0.133224,2518.31,46.56875,0,-115.3978,-18.33,
13,14.638,13,9.001964,1.192169,0.1324343,2518.385,48.3225,0,-115.3979,-18.33,
13,14.738,13,8.997997,1.121287,0.1246152,2518.46,47.77375,0,-115.3979,-18.33,
13,14.838,13,9.007054,1.09697,0.1217901,2518.536,48.05375,0,-115.3979,-18.33,
13,14.938,13,9.005466,1.093723,0.121451,2518.63,47.19,0,-115.398,-18.33,
13,15.038,13,9.016101,1.120868,0.1243185,2518.707,46.86375,0,-115.398,-18.33,
13,15.138,13,9.020339,1.166628,0.129333,2518.782,48.80125,0,-115.398,-18.33,
13,15.238,13,9.020179,1.189447,0.1318652,2518.86,47.6075,0,-115.398,-18.33,
13,15.338,13,9.013401,1.133127,0.1257158,2518.936,46.77375,0,-115.3978,-18.33,
13,15.438,13,9.006042,1.089218,0.1209431,2519.031,48.64125,0,-115.3978,-18.33,
13,15.538,13,9.003264,1.092109,0.1213014,2519.109,47.41,0,-115.3977,-18.33,
13,15.638,13,8.991892,1.115454,0.1240511,2519.184,47.355,0,-115.3977,-18.33,
13,15.738,13,8.990806,1.17572,0.1307692,2519.259,48.525,0,-115.3976,-18.33,
13,15.838,13,8.993394,1.208623,0.1343901,2519.337,46.48875,0,-115.3973,-18.33,
13,15.938,13,8.998109,1.162705,0.1292166,2519.413,48.42875,0,-115.3972,-18.33,
13,16.038,13,8.995282,1.087439,0.1208899,2519.49,48.39625,0,-115.3975,-18.33,
13,16.138,13,9.007144,1.102358,0.122387,2519.59,46.7075,0,-115.3977,-18.33,
13,16.238,13,9.00546,1.087497,0.1207598,2519.666,48.07875,0,-115.3976,-18.33,
13,16.338,13,9.016091,1.139099,0.1263407,2519.744,48.35375,0,-115.3978,-18.33,
13,16.438,13,9.021739,1.189356,0.1318323,2519.821,47.47125,0,-115.3977,-18.33,
13,16.538,13,9.014132,1.16743,0.1295111,2519.921,47.98125,0,-115.3976,-18.33,
13,16.638,13,9.009936,1.109135,0.1231013,2519.98,47.55875,0,-115.3976,-18.33,
13,16.738,13,9.003816,1.097149,0.1218537,2520.055,46.96,0,-115.3974,-18.33,
13,16.838,13,8.997214,1.083211,0.120394,2520.131,48.64125,0,-115.3974,-18.33,
13,16.938,13,8.987691,1.141973,0.1270597,2520.209,47.255,0,-115.3974,-18.33,
13,17.038,13,8.994308,1.181715,0.1313848,2520.305,47.77125,0,-115.3975,-18.33,
13,17.138,13,8.995438,1.206873,0.134165,2520.381,47.75,0,-115.3975,-18.33,
13,17.238,13,8.995626,1.111408,0.1235498,2520.459,47.72875,0,-115.3975,-18.33,
13,17.338,13,8.999298,1.100139,0.1222473,2520.535,48.325,0,-115.3975,-18.33,
13,17.438,13,9.003069,1.100091,0.1221907,2520.61,47.4,0,-115.3975,-18.33,
13,17.538,13,9.007646,1.120322,0.1243746,2520.688,46.7625,0,-115.3973,-18.33,
13,17.638,13,9.012035,1.152261,0.127858,2520.762,49.1075,0,-115.397,-18.33,
13,17.738,13,9.015798,1.193864,0.1324191,2520.86,47.19125,0,-115.397,-18.33,
13,17.838,13,9.010853,1.142152,0.1267529,2520.935,47.055,0,-115.3971,-18.33,
13,17.938,13,8.99932,1.088407,0.1209432,2521.011,48.26375,0,-115.3972,-18.33,
13,18.038,13,9.001382,1.088348,0.120909,2521.087,47.20875,0,-115.397,-18.33,
13,18.138,13,8.988712,1.111541,0.1236597,2521.164,48.1525,0,-115.397,-18.33,
13,18.238,13,8.986251,1.156726,0.1287218,2521.26,48.23875,0,-115.3971,-18.33,
13,18.338,13,8.9917,1.200027,0.1334594,2521.337,46.47625,0,-115.3975,-18.33,
13,18.438,13,8.998301,1.171573,0.1301994,2521.411,47.91375,0,-115.3976,-18.33,
13,18.538,13,8.997434,1.099191,0.1221672,2521.487,48.65625,0,-115.3979,-18.33,
13,18.638,13,9.003961,1.10253,0.1224494,2521.566,46.8525,0,-115.3978,-18.33,
13,18.738,13,9.004964,1.098915,0.1220344,2521.642,48.07625,0,-115.3977,-18.33,
13,18.838,13,9.014336,1.13719,0.1261534,2521.72,47.46875,0,-115.3977,-18.33,
13,18.938,13,9.018194,1.17976,0.13082,2521.816,48,0,-115.3975,-18.33,
13,19.038,13,9.011971,1.177987,0.1307136,2521.894,48.07875,0,-115.3975,-18.33,
13,19.138,13,9.008255,1.111434,0.1233795,2521.971,46.89875,0,-115.3972,-18.33,
13,19.238,13,8.998889,1.09458,0.121635,2522.047,47.10125,0,-115.3972,-18.33,
13,19.338,13,8.994731,1.088043,0.1209645,2522.125,48.54375,0,-115.3972,-18.33,
13,19.438,13,8.985518,1.127071,0.1254319,2522.2,47.375,0,-115.3972,-18.33,
13,19.538,13,8.991298,1.188025,0.1321305,2522.275,48.23,0,-115.3973,-18.33,
13,19.638,13,8.994472,1.211062,0.1346452,2522.372,46.9475,0,-115.3974,-18.33,
13,19.738,13,8.996908,1.129061,0.1254944,2522.45,47.1875,0,-115.3975,-18.33,
13,19.838,13,8.997044,1.095655,0.1217794,2522.525,48.895,0,-115.3975,-18.33,
13,19.938,13,9.002778,1.10291,0.1225077,2522.604,47.31625,0,-115.3973,-18.33,
13,20.038,13,9.005784,1.115185,0.1238298,2522.681,46.79,0,-115.3975,-18.33,
13,20.138,13,9.012791,1.153349,0.127968,2522.755,48.84,0,-115.3975,-18.33,
13,20.238,13,9.016623,1.203889,0.1335188,2522.853,47.31875,0,-115.3974,-18.33,
13,20.338,13,9.011976,1.138089,0.1262863,2522.929,47.9075,0,-115.3976,-18.33,
13,20.438,13,9.001072,1.097045,0.1218793,2523.005,48.425,0,-115.3977,-18.33,
13,20.538,13,9.00515,1.095103,0.1216085,2523.084,46.43125,0,-115.3977,-18.33,
13,20.638,13,8.989177,1.093047,0.1215959,2523.159,48.5675,0,-115.3977,-18.33,
13,20.738,13,8.98809,1.155758,0.1285878,2523.236,48.22,0,-115.3977,-18.33,
13,20.838,13,8.991688,1.198313,0.133269,2523.331,46.63875,0,-115.3979,-18.33,
13,20.938,13,8.997787,1.184738,0.13167,2523.406,48.2775,0,-115.3981,-18.33,
13,21.038,13,8.996267,1.10982,0.1233645,2523.484,47.98125,0,-115.3981,-18.33,
13,21.138,13,9.004091,1.097253,0.1218616,2523.561,47.36,0,-115.3982,-18.33,
13,21.238,13,9.003413,1.099081,0.1220738,2523.635,48.27125,0,-115.3982,-18.33,
13,21.338,13,9.016135,1.144103,0.1268951,2523.712,46.885,0,-115.3983,-18.33,
13,21.438,13,9.023414,1.174048,0.1301113,2523.788,48.5025,0,-115.3983,-18.33,
13,21.538,13,9.015602,1.176376,0.1304823,2523.884,47.85875,0,-115.398,-18.33,
13,21.638,13,9.012986,1.128038,0.125157,2523.962,46.8575,0,-115.3979,-18.33,
13,21.738,13,9.001162,1.090631,0.1211656,2524.039,47.69875,0,-115.3978,-18.33,
13,21.838,13,8.999546,1.095885,0.1217712,2524.113,47.72125,0,-115.3978,-18.33,
13,21.938,13,8.989787,1.129129,0.1256014,2524.19,47.46625,0,-115.3977,-18.33,
13,22.038,13,8.991251,1.171028,0.1302408,2524.265,48.585,0,-115.3977,-18.33,
13,22.138,13,8.990833,1.214641,0.1350977,2524.363,46.7075,0,-115.3978,-18.33,
13,22.238,13,8.998815,1.147575,0.1275251,2524.439,46.77625,0,-115.398,-18.33,
13,22.338,13,8.997487,1.088569,0.1209859,2524.512,49.145,0,-115.3982,-18.33,
13,22.438,13,9.00732,1.100023,0.1221254,2524.59,47.03375,0,-115.3983,-18.33,
13,22.538,13,9.005391,1.110106,0.1232713,2524.666,47.47125,0,-115.3982,-18.33,
13,22.638,13,9.015955,1.144071,0.126894,2524.764,48.3125,0,-115.3981,-18.33,
13,22.738,13,9.018547,1.19894,0.1329415,2524.84,47.51,0,-115.398,-18.33,
13,22.838,13,9.014469,1.145324,0.127054,2524.916,48.09375,0,-115.398,-18.33,
13,22.938,13,9.00518,1.108628,0.1231101,2524.992,48.2725,0,-115.398,-18.33,
13,23.038,13,9.002785,1.098681,0.122038,2525.073,46.4225,0,-115.3978,-18.33,
13,23.138,13,8.995589,1.086153,0.1207428,2525.147,48.69,0,-115.3978,-18.33,
13,23.238,13,8.989084,1.150566,0.1279959,2525.225,47.93625,0,-115.3981,-18.33,
13,23.338,13,8.992861,1.20081,0.1335293,2525.3,47.105,0,-115.3982,-18.33,
13,23.438,13,9.000279,1.191633,0.1323995,2525.397,47.7775,0,-115.3982,-18.33,
13,23.538,13,8.99557,1.112194,0.123638,2525.475,47.86625,0,-115.3985,-18.33,
13,23.638,13,9.005282,1.099419,0.122086,2525.551,47.86125,0,-115.3985,-18.33,
13,23.738,13,9.004131,1.094768,0.1215851,2525.627,48.30625,0,-115.3984,-18.33,
13,23.838,13,9.012531,1.123872,0.124701,2525.705,46.95125,0,-115.3984,-18.33,
13,23.938,13,9.019655,1.179721,0.1307945,2525.781,48.49625,0,-115.3982,-18.33,
13,24.038,13,9.018333,1.190892,0.1320524,2525.874,47.7975,0,-115.3982,-18.33,
13,24.138,13,9.012361,1.121777,0.124471,2525.952,47.02375,0,-115.3982,-18.33,
13,24.238,13,9.003304,1.088686,0.1209207,2526.029,48.15875,0,-115.3982,-18.33,
13,24.338,13,9.004119,1.088351,0.1208726,2526.106,46.93,0,-115.3982,-18.33,
13,24.438,13,8.991852,1.114311,0.1239246,2526.184,47.705,0,-115.3983,-18.33,
13,24.538,13,8.992935,1.173236,0.130462,2526.26,48.7025,0,-115.3986,-18.33,
13,24.638,13,8.99779,1.208617,0.1343237,2526.337,46.7,0,-115.3988,-18.33,
13,24.738,13,9.004224,1.155589,0.1283386,2526.43,48.035,0,-115.3989,-18.33,
