Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
13,22.838,13,9.014469,1.145324,0.12617537558551822,2524.916,48.09375,0,-115.398,-18.33,,nan,nan,nan
13,22.938,13,9.00518,1.108628,0.12608007326250092,2524.992,48.2725,0,-115.398,-18.33,,nan,nan,nan
13,23.038,13,9.002785,1.098681,0.12598487093345587,2525.073,46.4225,0,-115.3978,-18.33,,nan,nan,nan
13,23.138,13,8.995589,1.086153,0.125889771288255,2525.147,48.69,0,-115.3978,-18.33,,nan,nan,nan
13,23.238,13,8.989084,1.150566,0.1257946707152132,2525.225,47.93625,0,-115.3981,-18.33,,nan,nan,nan
13,23.338,13,8.992861,1.20081,0.12569929465189197,2525.3,47.105,0,-115.3982,-18.33,,nan,nan,nan
13,23.438,13,9.000279,1.191633,0.12560326721769827,2525.397,47.7775,0,-115.3982,-18.33,,nan,nan,nan
13,23.538,13,8.99557,1.112194,0.12550627994217278,2525.475,47.86625,0,-115.3985,-18.33,,nan,nan,nan
13,23.638,13,9.005282,1.099419,0.1254082168024709,2525.551,47.86125,0,-115.3985,-18.33,,nan,nan,nan
13,23.738,13,9.004131,1.094768,0.12530916432702846,2525.627,48.30625,0,-115.3984,-18.33,,nan,nan,nan
13,23.838,13,9.012531,1.123872,0.12520933795645806,2525.705,46.95125,0,-115.3984,-18.33,,nan,nan,nan
13,23.938,13,9.019655,1.179721,0.1251090148466221,2525.781,48.49625,0,-115.3982,-18.33,,nan,nan,nan
13,24.038,13,9.018333,1.190892,0.1250085597044946,2525.874,47.7975,0,-115.3982,-18.33,,nan,nan,nan
13,24.138,13,9.012361,1.121777,0.12490855695464284,2525.952,47.02375,0,-115.3982,-18.33,,nan,nan,nan
13,24.238,13,9.003304,1.088686,0.12480996561628296,2526.029,48.15875,0,-115.3982,-18.33,,nan,nan,nan
13,24.338,13,9.004119,1.088351,0.12471415747397552,2526.106,46.93,0,-115.3982,-18.33,,nan,nan,nan
13,24.438,13,8.991852,1.114311,0.12462281237115742,2526.184,47.705,0,-115.3983,-18.33,,nan,nan,nan
13,24.538,13,8.992935,1.173236,0.12453776212687405,2526.26,48.7025,0,-115.3986,-18.33,,nan,nan,nan
13,24.638,13,8.99779,1.208617,0.12446088645213874,2526.337,46.7,0,-115.3988,-18.33,,nan,nan,nan
13,24.738,13,9.004224,1.155589,0.12439411206484156,2526.43,48.035,0,-115.3989,-18.33,,nan,nan,nan
13,24.838,13,9.001892,1.099958,0.1243393963165499,2526.506,48.77125,0,-115.3989,-18.33,,nan,nan,nan
13,24.938,13,9.011683,1.102578,0.12429850813279794,2526.585,47.245,0,-115.3989,-18.33,,nan,nan,nan
13,25.038,13,9.008305,1.103527,0.12427253685571255,2526.66,47.98875,0,-115.3992,-18.33,,0.12394519835025798,0.12394519835025798,0.12394519835025798
13,25.138,13,9.021374,1.148692,0.12426132484536889,2526.738,47.81625,0,-115.3992,-18.33,,0.12406334197946234,0.12406334197946234,0.12406334197946234
13,25.238,13,9.027284,1.198313,0.12426332056197525,2526.814,47.3525,0,-115.3991,-18.33,,0.12416420478353506,0.12416420478353506,0.12416420478353506
13,25.338,13,9.018445,1.157298,0.12427606472526508,2526.909,48.57625,0,-115.3989,-18.33,,0.1242483198190811,0.1242483198190811,0.1242483198190811
13,25.438,13,9.010977,1.103215,0.12429689679359755,2526.985,48.0775,0,-115.3989,-18.33,,0.12431715455048141,0.12431715455048141,0.12431715455048141
13,25.538,13,9.008772,1.098331,0.12432348259396891,2527.063,46.59875,0,-115.3988,-18.33,,0.12437289955689415,0.12437289955689415,0.12437289955689415
13,25.638,13,9.00288,1.088309,0.12435411058569613,2527.137,48.2525,0,-115.3989,-18.33,,0.12441825901453858,0.12441825901453858,0.12441825901453858
13,25.738,13,8.992276,1.139511,0.12438773121347937,2527.215,47.94,0,-115.3989,-18.33,,0.12445617442525843,0.12445617442525843,0.12445617442525843
13,25.838,13,8.998301,1.192221,0.12442372683752781,2527.347,47.02625,0,-115.3988,-18.33,,0.12448942623477872,0.12448942623477872,0.12448942623477872
13,25.938,13,9.000669,1.196332,0.12446160132969489,2527.386,47.5125,0,-115.3985,-18.33,,0.12452026311722869,0.12452026311722869,0.12452026311722869
13,26.038,13,9.001079,1.125723,0.12450085961176768,2527.464,46.83125,0,-115.3985,-18.33,,0.12455029531299043,0.12455029531299043,0.12455029531299043
13,26.138,13,9.005252,1.094362,0.12454117141206145,2527.544,48.90625,0,-115.3984,-18.33,,0.12458071860760005,0.12458071860760005,0.12458071860760005
13,26.238,13,9.005887,1.100289,0.12458258707702567,2527.621,47.4,0,-115.3982,-18.33,,0.12461261530109452,0.12461261530109452,0.12461261530109452
13,26.338,13,9.010905,1.128343,0.12462544620128896,2527.698,46.955,0,-115.3978,-18.33,,0.12464695714716009,0.12464695714716009,0.12464695714716009
13,26.438,13,9.015652,1.166079,0.12466998850328563,2527.774,48.2275,0,-115.3976,-18.33,,0.12468430883092639,0.12468430883092639,0.12468430883092639
13,26.538,13,9.017971,1.194166,0.12471606262425937,2527.851,47.8475,0,-115.3975,-18.33,,0.12472462083633848,0.12472462083633848,0.12472462083633848
13,26.638,13,9.009311,1.12408,0.12476317053795223,2527.927,47.41625,0,-115.3975,-18.33,,0.1247673456975464,0.1247673456975464,0.1247673456975464
13,26.738,13,8.998528,1.096866,0.12481071158696846,2528.022,48.35625,0,-115.3972,-18.33,,0.12481174026408438,0.12481174026408438,0.12481174026408438
13,26.838,13,8.999719,1.100438,0.12485822774948281,2528.1,46.87875,0,-115.3972,-18.33,,0.12485715578802759,0.12485715578802759,0.12485715578802759
13,26.938,13,8.987307,1.098558,0.12490554540998254,2528.175,47.5475,0,-115.3973,-18.33,,0.12490321231512394,0.12490321231512394,0.12490321231512394
13,27.038,13,8.984681,1.168508,0.12495269397063864,2528.251,48.87625,0,-115.3973,-18.33,,0.1249497394715199,0.1249497394715199,0.1249497394715199
13,27.138,13,8.98896,1.209555,0.12499960547447571,2528.327,46.84875,0,-115.3972,-18.33,,0.12499648978192242,0.12499648978192242,0.12499648978192242
13,27.238,13,8.994363,1.167219,0.12504585991968423,2528.404,47.885,0,-115.3972,-18.33,,0.1250428911398439,0.1250428911398439,0.1250428911398439
13,27.338,13,8.990756,1.100318,0.12509074594473363,2528.499,48.275,0,-115.3972,-18.33,,0.12508810987995106,0.12508810987995106,0.12508810987995106
13,27.438,13,9.001026,1.101474,0.12513362887524956,2528.574,47.50375,0,-115.3972,-18.33,,0.12513141796199173,0.12513141796199173,0.12513141796199173
13,27.538,13,8.999493,1.101695,0.1251742871956418,2528.65,48.3325,0,-115.3972,-18.33,,0.12517252656428504,0.12517252656428504,0.12517252656428504
13,27.638,13,9.008685,1.140414,0.12521286892749034,2528.729,47.5775,0,-115.3973,-18.33,,0.1252115385227361,0.1252115385227361,0.1252115385227361
13,27.738,13,9.015581,1.191259,0.12524957251826987,2528.804,47.18875,0,-115.3973,-18.33,,0.12524862491602898,0.12524862491602898,0.12524862491602898
13,27.838,13,9.00871,1.167235,0.12528445097781274,2528.897,48.54125,0,-115.3972,-18.33,,0.12528382501072144,0.12528382501072144,0.12528382501072144
13,27.938,13,9.003298,1.113045,0.1253174843781579,2528.976,47.26,0,-115.3971,-18.33,,0.12531711497836823,0.12531711497836823,0.12531711497836823
13,28.038,13,8.996859,1.100601,0.12534875441244128,2529.052,46.95625,0,-115.3969,-18.33,,0.1253485792376492,0.1253485792376492,0.1253485792376492
13,28.138,13,8.990542,1.097389,0.12537856548779477,2529.129,47.71625,0,-115.3969,-18.33,,0.1253785289519012,0.1253785289519012,0.1253785289519012
13,28.238,13,8.979776,1.125723,0.12540743002169574,2529.204,47.83,0,-115.397,-18.33,,0.12540748533712778,0.12540748533712778,0.12540748533712778
13,28.338,13,8.988923,1.180601,0.12543585148431302,2529.281,48.43,0,-115.3972,-18.33,,0.1254359612650539,0.1254359612650539,0.1254359612650539
13,28.438,13,8.992143,1.212027,0.12546401145053213,2529.36,47.4575,0,-115.3975,-18.33,,0.1254641473436156,0.1254641473436156,0.1254641473436156
13,28.538,13,8.993917,1.121654,0.1254916336340157,2529.456,46.8825,0,-115.3975,-18.33,,0.12549177535752842,0.12549177535752842,0.12549177535752842
13,28.638,13,8.995193,1.102156,0.1255181817920912,2529.534,49.17625,0,-115.3974,-18.33,,0.12551831586981824,0.12551831586981824,0.12551831586981824
13,28.738,13,9.001781,1.103085,0.1255432517597415,2529.611,47.21,0,-115.3975,-18.33,,0.1255433701629041,0.1255433701629041,0.1255433701629041
13,28.838,13,9.004045,1.117319,0.1255668065351316,2529.69,47.00375,0,-115.3977,-18.33,,0.12556690537365228,0.12556690537365228,0.12556690537365228
13,28.938,13,9.01436,1.160558,0.12558905392954106,2529.765,48.31375,0,-115.3977,-18.33,,0.12558913228020796,0.12558913228020796,0.12558913228020796
13,29.038,13,9.014603,1.201382,0.12561017878888717,2529.843,47.115,0,-115.3974,-18.33,,0.12561023770545723,0.12561023770545723,0.12561023770545723
13,29.138,13,9.010547,1.139982,0.12563025995576016,2529.919,48.0425,0,-115.3972,-18.33,,0.12563030167527028,0.12563030167527028,0.12563030167527028
13,29.238,13,8.998926,1.097649,0.12564939613704243,2530.011,48.2325,0,-115.3972,-18.33,,0.12564942347571906,0.12564942347571906,0.12564942347571906
13,29.338,13,9.000453,1.090141,0.1256678384441878,2530.09,46.415,0,-115.3974,-18.33,,0.12566785436348424,0.12566785436348424,0.12566785436348424
13,29.438,13,8.989799,1.116861,0.12568600289071644,2530.167,47.37625,0,-115.3973,-18.33,,0.12568601020732365,0.12568601020732365,0.12568601020732365
13,29.538,13,8.985582,1.160116,0.12570433740834733,2530.244,49.03125,0,-115.3973,-18.33,,0.12570433861983818,0.12570433861983818,0.12570433861983818
13,29.638,13,8.988564,1.204879,0.125723075569056,2530.321,46.9825,0,-115.3974,-18.33,,0.1257230727676979,0.1257230727676979,0.1257230727676979
13,29.738,13,8.992431,1.18542,0.12574203101849118,2530.397,48.0325,0,-115.3974,-18.33,,0.12574202586852903,0.12574202586852903,0.12574202586852903
13,29.838,13,8.98979,1.105533,0.12576063305750462,2530.474,47.36125,0,-115.3973,-18.33,,0.12576062681497596,0.12576062681497596,0.12576062681497596
13,29.938,13,8.997004,1.097041,0.12577823856650097,2530.569,47.8975,0,-115.3974,-18.33,,0.1257782321247371,0.1257782321247371,0.1257782321247371
13,30.038,13,8.998335,1.110979,0.12579448021129247,2530.644,48.595,0,-115.3974,-18.33,,0.125794474159238,0.125794474159238,0.125794474159238
13,30.138,13,9.009107,1.136358,0.12580934500541507,2530.722,47.5725,0,-115.3974,-18.33,,0.12580933968948382,0.12580933968948382,0.12580933968948382
13,30.238,13,9.015271,1.182387,0.12582297543030962,2530.799,47.0975,0,-115.3974,-18.33,,0.12582297101353931,0.12582297101353931,0.12582297101353931
13,30.338,13,9.010175,1.181787,0.12583547487983965,2530.871,48.5125,0,-115.3973,-18.33,,0.12583547139456208,0.12583547139456208,0.12583547139456208
13,30.438,13,9.005224,1.115601,0.1258469200376948,2530.968,47.28125,0,-115.3972,-18.33,,0.125846917429816,0.125846917429816,0.125846917429816
13,30.538,13,8.994533,1.097516,0.12585750339472174,2531.045,48.26375,0,-115.3971,-18.33,,0.12585750155906394,0.12585750155906394,0.12585750155906394
13,30.638,13,8.99248,1.089491,0.12586762677586413,2531.121,47.6925,0,-115.397,-18.33,,0.12586762558293624,0.12586762558293624,0.12586762558293624
13,30.738,13,8.981455,1.120488,0.12587785069671248,2531.198,47.195,0,-115.3967,-18.33,,0.12587785001183244,0.12587785001183244,0.12587785001183244
13,30.838,13,8.984619,1.177299,0.12588868102545875,2531.271,48.87125,0,-115.3968,-18.33,,0.1258886807214348,0.1258886807214348,0.1258886807214348
13,30.938,13,8.985808,1.212426,0.1259002989290956,2531.35,47.29875,0,-115.397,-18.33,,0.12590029889375762,0.12590029889375762,0.12590029889375762
13,31.038,13,8.991858,1.141934,0.12591244353114378,2531.446,47.05875,0,-115.397,-18.33,,0.12591244367096685,0.12591244367096685,0.12591244367096685
13,31.138,13,8.989935,1.102666,0.1259245540426263,2531.521,48.88,0,-115.3967,-18.33,,0.12592455428355673,0.12592455428355673,0.12592455428355673
13,31.238,13,8.997768,1.096032,0.12593609424352517,2531.599,47.81375,0,-115.3968,-18.33,,0.12593609452994617,0.12593609452994617,0.12593609452994617
13,31.338,13,8.997499,1.109349,0.1259468214333384,2531.677,47.43375,0,-115.397,-18.33,,0.12594682172592572,0.12594682172592572,0.12594682172592572
13,31.438,13,9.009295,1.159707,0.1259567636546778,2531.754,48.43625,0,-115.3971,-18.33,,0.12595676392771535,0.12595676392771535,0.12595676392771535
13,31.538,13,9.01207,1.209201,0.1259659911041156,2531.831,46.595,0,-115.397,-18.33,,0.12596599134268088,0.12596599134268088,0.12596599134268088
13,31.638,13,9.00624,1.14081,0.12597449745029538,2531.925,48.64875,0,-115.397,-18.33,,0.12597449764758706,0.12597449764758706,0.12597449764758706
13,31.738,13,8.996929,1.104832,0.12598229618404386,2532.001,47.9375,0,-115.397,-18.33,,0.12598229633901556,0.12598229633901556,0.12598229633901556
13,31.838,13,8.996842,1.096493,0.12598956423425012,2532.079,46.6125,0,-115.397,-18.33,,0.12598956434963043,0.12598956434963043,0.12598956434963043
13,31.938,13,8.987505,1.103121,0.12599667353479693,2532.155,47.835,0,-115.397,-18.33,,0.12599667361551642,0.12599667361551642,0.12599667361551642
13,32.038,13,8.979857,1.149965,0.12600406972675268,2532.23,48.32,0,-115.3968,-18.33,,0.12600406977875792,0.12600406977875792,0.12600406977875792
13,32.138,13,8.983727,1.204811,0.12601204274172087,2532.307,47.29,0,-115.3967,-18.33,,0.12601204277113245,0.12601204277113245,0.12601204277113245
13,32.238,13,8.988914,1.191506,0.12602054042601452,2532.401,48.155,0,-115.3969,-18.33,,0.12602054043857291,0.12602054043857291,0.12602054043857291
13,32.338,13,8.988233,1.120637,0.1260291823147929,2532.479,46.78875,0,-115.397,-18.33,,0.12602918231553367,0.12602918231553367,0.12602918231553367
13,32.438,13,8.994808,1.093093,0.1260374751655395,2532.554,47.19625,0,-115.3971,-18.33,,0.12603747515864153,0.12603747515864153,0.12603747515864153
13,32.538,13,8.994514,1.103377,0.12604507980352717,2532.631,48.64125,0,-115.3971,-18.33,,0.12604507979228424,0.12604507979228424,0.12604507979228424
13,32.638,13,9.005583,1.132825,0.12605192872092427,2532.706,47.22,0,-115.3972,-18.33,,0.12605192870779794,0.12605192870779794,0.12605192870779794
13,32.738,13,9.011429,1.178114,0.12605811753981253,2532.782,47.95125,0,-115.3974,-18.33,,0.12605811752653276,0.12605811752653276,0.12605811752653276
13,32.838,13,9.008329,1.184466,0.12606373554080044,2532.879,47.73875,0,-115.3973,-18.33,,0.12606373552848912,0.12606373552848912,0.12606373552848912
13,32.938,13,9.002602,1.123771,0.1260688446855718,2532.955,47.42625,0,-115.3973,-18.33,,0.12606884467487064,0.12606884467487064,0.12606884467487064
13,33.038,13,8.993635,1.094573,0.12607359140860708,2533.03,48.44625,0,-115.3974,-18.33,,0.12607359139979826,0.12607359139979826,0.12607359139979826
13,33.138,13,8.995183,1.102832,0.12607828908985533,2533.109,47.2975,0,-115.3974,-18.33,,0.12607828908296786,0.12607828908296786,0.12607828908296786
13,33.238,13,8.983526,1.126372,0.1260833785457763,2533.185,46.8025,0,-115.3976,-18.33,,0.12608337854067442,0.12608337854067442,0.12608337854067442
13,33.338,13,8.985006,1.174707,0.12608926403877224,2533.26,49.125,0,-115.3978,-18.33,,0.12608926403522544,0.12608926403522544,0.12608926403522544
13,33.438,13,8.990329,1.213342,0.1260961009972105,2533.355,47.06375,0,-115.3979,-18.33,,0.126096100994946,0.126096100994946,0.126096100994946
13,33.538,13,8.994685,1.1601,0.12610369295410703,2533.432,47.7025,0,-115.398,-18.33,,0.12610369295284687,0.12610369295284687,0.12610369295284687
13,33.638,13,8.994802,1.092631,0.1261115946662294,2533.509,48.26375,0,-115.3982,-18.33,,0.12611159466571467,0.12611159466571467,0.12611159466571467
13,33.738,13,9.005985,1.118332,0.12611934843265943,2533.586,47.285,0,-115.3982,-18.33,,0.12611934843266412,0.12611934843266412,0.12611934843266412
13,33.838,13,9.004236,1.125382,0.1261266776181711,2533.663,48.3225,0,-115.3984,-18.33,,0.1261266776185086,0.1261266776185086,0.1261266776185086
13,33.938,13,9.016918,1.157538,0.1261334971829258,2533.738,48.05375,0,-115.3986,-18.33,,0.12613349718344966,0.12613349718344966,0.12613349718344966
13,34.038,13,9.021305,1.202573,0.12613977530847073,2533.833,46.52625,0,-115.3985,-18.33,,0.12613977530907206,0.12613977530907206,0.12613977530907206
13,34.138,13,9.01233,1.157395,0.12614543912710696,2533.909,48.85625,0,-115.3985,-18.33,,0.1261454391277097,0.1261454391277097,0.1261454391277097
13,34.238,13,9.007008,1.108281,0.12615043723344663,2533.985,48.4525,0,-115.3985,-18.33,,0.1261504372340019,0.1261504372340019,0.1261504372340019
13,34.338,13,9.00636,1.117672,0.12615486306151164,2534.064,46.77125,0,-115.3984,-18.33,,0.12615486306199186,0.12615486306199186,0.12615486306199186
13,34.438,13,8.996403,1.095866,0.1261590015599402,2534.139,47.93625,0,-115.3985,-18.33,,0.12615900156033377,0.12615900156033377,0.12615900156033377
13,34.538,13,8.986545,1.148075,0.12616324261476206,2534.214,47.60625,0,-115.3985,-18.33,,0.12616324261506845,0.12616324261506845,0.12616324261506845
13,34.638,13,8.990752,1.202093,0.12616788296223766,2534.31,48.175,0,-115.3984,-18.33,,0.1261678829624636,0.1261678829624636,0.1261678829624636
13,34.738,13,8.995177,1.202158,0.12617295874608458,2534.386,47.92125,0,-115.3982,-18.33,,0.12617295874624077,0.12617295874624077,0.12617295874624077
13,34.838,13,8.992155,1.115692,0.12617825940525546,2534.462,47.135,0,-115.3979,-18.33,,0.12617825940535438,0.12617825940535438,0.12617825940535438
13,34.938,13,8.998013,1.095863,0.12618348957665365,2534.537,47.90125,0,-115.3978,-18.33,,0.12618348957670797,0.12618348957670797,0.12618348957670797
13,35.038,13,8.995598,1.102666,0.1261884408123619,2534.615,48.3075,0,-115.3977,-18.33,,0.12618844081238326,0.12618844081238326,0.12618844081238326
13,35.138,13,9.006141,1.13489,0.1261930658909374,2534.692,47.01125,0,-115.3977,-18.33,,0.12619306589093593,0.12619306589093593,0.12619306589093593
13,35.238,13,9.011382,1.179361,0.1261974051317654,2534.789,48.3125,0,-115.3977,-18.33,,0.12619740513174946,0.12619740513174946,0.12619740513174946
13,35.338,13,9.014646,1.194354,0.12620145574212777,2534.866,46.99875,0,-115.3977,-18.33,,0.12620145574210384,0.12620145574210384,0.12620145574210384
13,35.438,13,9.00627,1.135394,0.126205157982113,2534.942,47.4075,0,-115.3977,-18.33,,0.1262051579820859,0.1262051579820859,0.1262051579820859
13,35.538,13,8.997614,1.087728,0.12620851584754217,2535.018,48.85375,0,-115.3978,-18.33,,0.12620851584751525,0.12620851584751525,0.12620851584751525
13,35.638,13,8.999385,1.098854,0.12621170455421482,2535.095,46.86875,0,-115.3978,-18.33,,0.12621170455419026,0.12621170455419026,0.12621170455419026
13,35.738,13,8.987251,1.118877,0.1262150523246777,2535.17,47.2325,0,-115.3979,-18.33,,0.1262150523246566,0.1262150523246566,0.1262150523246566
13,35.838,13,8.98548,1.171674,0.1262188880384332,2535.246,49.005,0,-115.398,-18.33,,0.12621888803841605,0.12621888803841605,0.12621888803841605
13,35.938,13,8.988911,1.209289,0.12622333550077128,2535.344,47.0425,0,-115.3981,-18.33,,0.1262233355007581,0.1262233355007581,0.1262233355007581
13,36.038,13,8.997771,1.17307,0.12622822231850625,2535.419,47.6125,0,-115.3984,-18.33,,0.12622822231849667,0.12622822231849667,0.12622822231849667
13,36.138,13,8.992975,1.102406,0.12623319817725756,2535.495,48.04625,0,-115.3984,-18.33,,0.12623319817725112,0.12623319817725112,0.12623319817725112
13,36.238,13,9.003175,1.107797,0.12623794844816355,2535.577,46.74375,0,-115.3982,-18.33,,0.1262379484481597,0.1262379484481597,0.1262379484481597
13,36.338,13,9.000521,1.103367,0.12624233115809383,2535.652,48.69375,0,-115.3983,-18.33,,0.12624233115809194,0.12624233115809194,0.12624233115809194
13,36.438,13,9.012527,1.156112,0.12624636141162104,2535.756,48.09125,0,-115.3983,-18.33,,0.12624636141162057,0.12624636141162057,0.12624636141162057
13,36.538,13,9.017569,1.193653,0.12625007991676548,2535.815,46.61,0,-115.3985,-18.33,,0.12625007991676604,0.12625007991676604,0.12625007991676604
13,36.638,13,9.011884,1.170658,0.12625345380646114,2535.889,48.235,0,-115.3985,-18.33,,0.12625345380646233,0.12625345380646233,0.12625345380646233
13,36.738,13,9.004896,1.105602,0.12625642948447896,2535.966,48.03125,0,-115.3981,-18.33,,0.1262564294844805,0.1262564294844805,0.1262564294844805
13,36.838,13,8.999013,1.0952,0.12625906747705176,2536.063,47.28,0,-115.398,-18.33,,0.12625906747705343,0.12625906747705343,0.12625906747705343
13,36.938,13,8.995453,1.097071,0.12626160531774774,2536.14,47.6975,0,-115.398,-18.33,,0.12626160531774938,0.12626160531774938,0.12626160531774938
13,37.038,13,8.983387,1.145896,0.12626438124452827,2536.219,47.10625,0,-115.3982,-18.33,,0.1262643812445298,0.1262643812445298,0.1262643812445298
13,37.138,13,8.994808,1.188681,0.12626765436137286,2536.294,48.005,0,-115.3984,-18.33,,0.12626765436137422,0.12626765436137422,0.12626765436137422
13,37.238,13,8.994286,1.215959,0.12627144898492884,2536.371,48.19375,0,-115.3984,-18.33,,0.12627144898493,0.12627144898493,0.12627144898493
13,37.338,13,8.996945,1.131757,0.12627556619702499,2536.449,46.91125,0,-115.3986,-18.33,,0.12627556619702596,0.12627556619702596,0.12627556619702596
13,37.438,13,8.998948,1.099279,0.12627974958578675,2536.522,48.24625,0,-115.3989,-18.33,,0.1262797495857876,0.1262797495857876,0.1262797495857876
13,37.538,13,9.004837,1.103725,0.12628385359825142,2536.619,47.7775,0,-115.3991,-18.33,,0.12628385359825212,0.12628385359825212,0.12628385359825212
13,37.638,13,9.010416,1.122859,0.1262878927727651,2536.695,47.40125,0,-115.3993,-18.33,,0.12628789277276567,0.12628789277276567,0.12628789277276567
13,37.738,13,9.018287,1.172557,0.126291943136021,2536.772,48.57,0,-115.3994,-18.33,,0.1262919431360215,0.1262919431360215,0.1262919431360215
13,37.838,13,9.02077,1.207389,0.126295994185135,2536.849,46.9075,0,-115.3991,-18.33,,0.12629599418513543,0.12629599418513543,0.12629599418513543
13,37.938,13,9.012602,1.135563,0.12629992474758991,2536.924,47.64375,0,-115.3989,-18.33,,0.1262999247475903,0.1262999247475903,0.1262999247475903
13,38.038,13,9.002986,1.104598,0.12630363429021713,2537.001,48.81875,0,-115.3987,-18.33,,0.1263036342902175,0.1263036342902175,0.1263036342902175
13,38.138,13,9.003657,1.10074,0.1263071813987369,2537.079,46.8275,0,-115.3987,-18.33,,0.12630718139873723,0.12630718139873723,0.12630718139873723
13,38.238,13,8.992075,1.118936,0.12631080064154776,2537.174,47.89625,0,-115.3988,-18.33,,0.1263108006415481,0.1263108006415481,0.1263108006415481
13,38.338,13,8.992356,1.175506,0.12631478287760264,2537.247,48.24375,0,-115.399,-18.33,,0.12631478287760298,0.12631478287760298,0.12631478287760298
13,38.438,13,8.995499,1.208191,0.1263192987797179,2537.325,47.58375,0,-115.3994,-18.33,,0.12631929877971823,0.12631929877971823,0.12631929877971823
13,38.538,13,9.003713,1.189593,0.12632431838155928,2537.401,48.35875,0,-115.3995,-18.33,,0.1263243183815596,0.1263243183815596,0.1263243183815596
13,38.638,13,8.999728,1.106553,0.12632970991404308,2537.476,47.40875,0,-115.3996,-18.33,,0.12632970991404344,0.12632970991404344,0.12632970991404344
