Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.X Position (mm),XYZ.Z Position (mm),RTC.Temperature (°C),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
10,4.565,10,2.988602,0.4835232,0.16413757904030854,178.9238,13.07,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,4.665,10,2.978215,0.4703744,0.16410442168205222,178.965,13.3537,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,4.765,10,2.997674,0.4892744,0.16407398363413106,179.275,13.7187,-15.33,0,-116.3857,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,4.865,10,2.994005,0.4833446,0.16404685024932658,179.3163,14.0087,-15.33,0,-116.3856,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,4.965,10,2.977169,0.4740147,0.16402365500140342,179.2575,14.2925,-15.33,0,-116.3856,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.065,10,2.995466,0.4857802,0.16400501856421146,178.9325,14.5788,-15.33,0,-116.3858,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.165,10,2.999002,0.4778467,0.16399141889606117,179.26,14.8675,-15.33,0,-116.386,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.265,10,2.983119,0.4793015,0.16398304854269674,179.1862,15.1525,-15.33,0,-116.3858,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.365,10,2.986089,0.4823801,0.1639797168441164,179.355,15.5087,-15.33,0,-116.3856,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.465,10,2.999609,0.4778272,0.16398086081652002,178.9588,15.7937,-15.33,0,-116.3857,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.565,10,2.99051,0.4825912,0.16398567338754613,178.9137,16.0849,-15.33,0,-116.3857,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.665,10,2.979416,0.4679453,0.16399325978955284,178.765,16.3788,-15.33,0,-116.3857,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.765,10,2.997665,0.4824418,0.16400272839354738,178.7787,16.6662,-15.33,0,-116.3855,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.865,10,2.992439,0.4795224,0.16401322052664438,179.2,16.9488,-15.33,0,-116.3851,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,5.965,10,2.973301,0.4725826,0.16402393485357236,179.0663,17.2375,-15.33,0,-116.3851,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.065,10,2.990321,0.4844455,0.16403416069401822,178.9512,17.5937,-15.33,0,-116.3854,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.165,10,2.997042,0.472404,0.16404331614299122,178.83,17.88,-15.33,0,-116.3856,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.265,10,2.983169,0.479964,0.16405098067301532,178.995,18.1637,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.365,10,2.982336,0.476827,0.16405689058385872,179.1025,18.4487,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.465,10,2.997312,0.4795711,0.16406088760883514,178.9537,18.7363,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.565,10,2.98846,0.478087,0.16406285418532518,178.9263,19.095,-15.33,0,-116.3854,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.665,10,2.975676,0.4693222,0.16406267634561753,179.16,19.3887,-15.33,0,-116.3854,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.765,10,2.995281,0.4820846,0.16406023386826518,178.9537,19.6787,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.865,10,2.993033,0.4795321,0.16405539850360515,179.42,19.9624,-15.33,0,-116.3856,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,6.965,10,2.976819,0.4707283,0.16404804528404565,179.295,20.2525,-15.33,0,-116.3856,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.065,10,2.989157,0.4829549,0.16403806897614645,178.9875,20.535,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.165,10,2.996281,0.4717675,0.1640253789416693,178.8462,20.8225,-15.33,0,-116.3854,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.265,10,2.980961,0.4769407,0.16400987210374673,179.1075,21.1825,-15.33,0,-116.3852,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.365,10,2.979345,0.4755475,0.16399141913561352,179.275,21.465,-15.33,0,-116.3854,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.465,10,2.995466,0.4758106,0.16396989086180455,179.2213,21.7525,-15.33,0,-116.3855,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.565,10,2.991138,0.4790125,0.16394519861353107,179.255,22.04,-15.33,0,-116.3858,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.665,10,2.976506,0.4630709,0.1639173100610218,178.8625,22.3325,-15.33,0,-116.3858,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.765,10,2.995142,0.4844715,0.1638862435770122,179.0025,22.6187,-15.33,0,-116.3857,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.865,10,2.993578,0.4778272,0.16385206907182506,179.1612,22.9075,-15.33,0,-116.3856,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,7.965,10,2.97715,0.4725502,0.16381492566580946,179.1612,23.2599,-15.33,0,-116.3857,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.065,10,2.987562,0.4788664,0.16377503862915557,178.9388,23.545,-15.33,0,-116.3858,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.165,10,2.996974,0.4720468,0.1637327211739476,178.9762,23.8375,-15.33,0,-116.3856,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.265,10,2.98515,0.4767231,0.1636883521775679,178.9375,24.1263,-15.33,0,-116.3856,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.365,10,2.979432,0.4722449,0.16364233429279532,179.1862,24.4125,-15.33,0,-116.3857,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.465,10,2.99642,0.4781422,0.1635950709144184,178.91,24.765,-15.33,0,-116.3859,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.565,10,2.991327,0.4783695,0.163546981903952,179.065,25.0513,-15.33,0,-116.3858,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.665,10,2.975249,0.4652304,0.16349852104441617,178.8862,25.34,-15.33,0,-116.386,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.765,10,2.994593,0.4815618,0.16345016073930577,178.9938,25.6325,-15.33,0,-116.3861,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.865,10,2.99559,0.4747324,0.16340236929704904,178.9987,25.92,-15.33,0,-116.3861,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,8.965,10,2.979912,0.4726021,0.16335561121326395,179.3875,26.2075,-15.33,0,-116.386,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.065,10,2.988513,0.4784248,0.16331034888531656,179.03,26.4887,-15.33,0,-116.3861,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.165,10,2.999142,0.4689325,0.16326701987265343,178.985,26.85,-15.33,0,-116.3863,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.265,10,2.987893,0.4757521,0.1632259831415152,178.855,27.135,-15.33,0,-116.3863,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.365,10,2.981692,0.4625253,0.16318743567098684,179.05,27.4238,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.465,10,3.000535,0.4808993,0.16315133848023988,179.0512,27.7038,-15.33,0,-116.3867,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.565,10,2.997327,0.4746512,0.16311741918697964,179.11,27.99,-15.33,0,-116.3868,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.665,10,2.981754,0.4643439,0.16308525840082722,178.8575,28.2787,-15.33,0,-116.3867,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.765,10,2.996398,0.475593,0.1630543774137964,178.9175,28.635,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.865,10,2.998798,0.4677407,0.16302426608607012,178.9487,28.915,-15.33,0,-116.3864,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,9.965,10,2.982376,0.4728911,0.16299437937156194,179.1912,29.1988,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.065,10,2.991293,0.4779052,0.16296414818746063,179.1837,29.4962,-15.33,0,-116.3868,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.165,10,3.003086,0.4697314,0.16293300842085323,178.69,29.78,-15.33,0,-116.3868,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.265,10,2.99233,0.4721377,0.16290043223568432,178.9562,30.0699,-15.33,0,-116.3866,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.365,10,2.98211,0.4638308,0.16286596223986174,178.84,30.4238,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.465,10,3.000101,0.4786294,0.16282925178604832,179.0237,30.7112,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.565,10,2.9962,0.4659027,0.16279009488553686,179.175,30.9975,-15.33,0,-116.3864,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.665,10,2.982593,0.4608204,0.16274842480831547,179.4062,31.285,-15.33,0,-116.3863,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.765,10,2.994776,0.475908,0.16270428517325833,178.6813,31.5762,-15.33,0,-116.3862,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.865,10,2.999256,0.4674095,0.16265780262214397,178.9437,31.86,-15.33,0,-116.3864,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,10.965,10,2.982745,0.4715857,0.1626091679562741,179.0462,32.2125,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.065,10,2.989408,0.4721247,0.16255861956564763,179.2275,32.5025,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.165,10,3.001581,0.4755735,0.16250644851641305,179.1013,32.7937,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.265,10,2.991887,0.4730178,0.1624530160009676,179.2188,33.0825,-15.33,0,-116.3865,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.365,10,2.981141,0.4622493,0.1623987387461579,179.0187,33.3713,-15.33,0,-116.3867,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.465,10,3.000882,0.4783371,0.1623440457336305,179.2375,33.6575,-15.33,0,-116.3867,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.565,10,2.996405,0.4772719,0.16228936114036585,179.1625,33.9487,-15.33,0,-116.3868,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.665,10,2.984803,0.4624214,0.16223512555450403,179.09,34.3012,-15.33,0,-116.3869,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.765,10,2.997563,0.4729561,0.1621818096208082,178.89,34.5912,-15.33,0,-116.3869,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.865,10,3.001219,0.4681564,0.16212991943167193,178.8563,34.8788,-15.33,0,-116.387,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,11.965,10,2.986067,0.4697022,0.16208001989087628,179.0788,35.1687,-15.33,0,-116.3872,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.065,10,2.994764,0.4695885,0.16203274484643884,179.0713,35.4587,-15.33,0,-116.3872,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.165,10,3.004724,0.4690656,0.16198877257904434,179.0813,35.7513,-15.33,0,-116.3871,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.265,10,2.995244,0.4735146,0.16194880071981563,178.9762,36.04,-15.33,0,-116.387,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.365,10,2.984141,0.4627007,0.16191352118567082,179.0163,36.405,-15.33,0,-116.387,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.465,10,3.005975,0.4720176,0.16188353782954984,179.0363,36.6974,-15.33,0,-116.387,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.565,10,2.997773,0.4722157,0.16185922211983356,179.135,36.9812,-15.33,0,-116.3869,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.665,10,2.984701,0.4666301,0.16184057944467822,179.0875,37.2725,-15.33,0,-116.387,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.765,10,2.995429,0.4719981,0.16182716791175675,178.9075,37.56,-15.33,0,-116.3871,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.865,10,3.003644,0.4683415,0.16181806788438727,178.9437,37.8412,-15.33,0,-116.3872,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,12.965,10,2.989634,0.4730762,0.16181191747602197,179.1338,38.1301,-15.33,0,-116.3875,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.065,10,2.993129,0.4660748,0.16180703671684937,179.1662,38.4213,-15.33,0,-116.3877,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.165,10,3.005956,0.4744726,0.16180162104955062,179.1438,38.78,-15.33,0,-116.388,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.265,10,3.001362,0.4735828,0.16179394823929114,179.0038,39.0662,-15.33,0,-116.3879,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.365,10,2.984958,0.4629994,0.16178255920574744,178.915,39.3525,-15.33,0,-116.3878,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.465,10,3.008641,0.4763172,0.1617663817570789,178.8812,39.6525,-15.33,0,-116.3878,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.565,10,3.004535,0.4680427,0.16174476380206987,179.305,39.9438,-15.33,0,-116.388,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.665,10,2.99242,0.4668899,0.1617174242486128,179.27,40.2338,-15.33,0,-116.3879,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.765,10,2.997018,0.4751416,0.1616843776188031,179.0075,40.5237,-15.33,0,-116.3877,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.865,10,3.006749,0.4630806,0.1616458807637547,178.8663,40.815,-15.33,0,-116.3877,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,13.965,10,2.992934,0.4705367,0.16160238870276752,179.0825,41.1738,-15.33,0,-116.3876,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.065,10,2.991884,0.4665943,0.1615544929482358,179.2363,41.4612,-15.33,0,-116.3875,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.165,10,3.006062,0.4777265,0.16150286673866418,179.2188,41.755,-15.33,0,-116.3875,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.265,10,3.001674,0.4745441,0.16144823828440003,179.1387,42.045,-15.33,0,-116.3874,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.365,10,2.983584,0.4593298,0.1613913672822927,178.935,42.3287,-15.33,0,-116.3874,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.465,10,3.002269,0.4794737,0.1613330057578478,178.8213,42.61,-15.33,0,-116.3874,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.565,10,3.000916,0.4730275,0.16127386886611553,179.0925,42.9012,-15.33,0,-116.3874,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.665,10,2.98972,0.4698938,0.16121463139929004,179.1387,43.2599,-15.33,0,-116.3877,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.765,10,2.995497,0.4760703,0.16115592750416727,178.8537,43.5437,-15.33,0,-116.3878,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.865,10,3.006235,0.4704068,0.161098350402095,178.8725,43.8312,-15.33,0,-116.3878,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,14.965,10,2.993092,0.4760314,0.1610424487477772,178.9475,44.1187,-15.33,0,-116.3876,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.065,10,2.989089,0.4691858,0.16098869547264782,179.1025,44.4112,-15.33,0,-116.3877,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.165,10,3.005402,0.4771875,0.16093744435616417,179.0363,44.6987,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.265,10,3.001501,0.4786001,0.16088892063553098,179.055,44.9925,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.365,10,2.985333,0.4596156,0.16084325519004522,178.765,45.3525,-15.33,0,-116.3882,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.465,10,3.006498,0.4770478,0.1608005188050148,178.84,45.6412,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.565,10,3.005746,0.4679648,0.1607607275679414,179.0075,45.9287,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.665,10,2.993163,0.4721377,0.16072383440856258,179.2725,46.2112,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.765,10,2.996089,0.4744954,0.16068972188214925,179.2113,46.5,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.865,10,3.007752,0.4710888,0.16065821845589287,179.0288,46.7875,-15.33,0,-116.3882,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,15.965,10,2.99629,0.4748299,0.16062916529828927,179.0125,47.0749,-15.33,0,-116.3883,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.065,10,2.992154,0.4636652,0.1606025060153151,179.1925,47.3725,-15.33,0,-116.3883,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.165,10,3.008157,0.4797919,0.16057830848815882,179.1763,47.7338,-15.33,0,-116.3879,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.265,10,3.003653,0.4763172,0.16055667096128884,179.195,48.0187,-15.33,0,-116.3879,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.365,10,2.988723,0.4602034,0.16053759307790533,178.8938,48.31,-15.33,0,-116.3883,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.465,10,3.004343,0.474687,0.1605209258130572,178.8362,48.6025,-15.33,0,-116.3883,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.565,10,3.005817,0.4703451,0.16050642019420233,178.8587,48.8888,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.665,10,2.993624,0.4767264,0.16049381007034572,179.28,49.1775,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.765,10,2.997525,0.4776096,0.1604828649224026,179.0175,49.4713,-15.33,0,-116.3883,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.865,10,3.010226,0.469871,0.16047339539880012,178.8288,49.8287,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,16.965,10,2.999786,0.4774733,0.1604652231135012,178.885,50.1087,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.065,10,2.993148,0.4618921,0.16045813415210294,178.7062,50.3963,-15.33,0,-116.3885,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.165,10,3.011637,0.4781585,0.16045183801963087,178.8938,50.6838,-15.33,0,-116.3886,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.265,10,3.006739,0.4733165,0.16044596560879992,179.1387,50.9737,-15.33,0,-116.3886,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.365,10,2.992454,0.4720663,0.16044013059644688,178.98,51.2575,-15.33,0,-116.3887,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.465,10,3.010071,0.4691826,0.16043402059024237,179.0813,51.61,-15.33,0,-116.3888,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.565,10,3.013981,0.4587908,0.16042745404511358,179.03,51.8987,-15.33,0,-116.3888,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.665,10,2.997479,0.4701146,0.1604203664389534,179.0013,52.1887,-15.33,0,-116.3888,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.765,10,3.001293,0.4679193,0.1604127481159049,179.1438,52.4775,-15.33,0,-116.3888,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.865,10,3.014028,0.4733263,0.16040459893847886,178.9725,52.7587,-15.33,0,-116.3888,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,17.965,10,3.006309,0.4770089,0.1603959332371118,179.24,53.0475,-15.33,0,-116.3889,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.065,10,2.996033,0.4664612,0.16038680700362726,179.0075,53.41,-15.33,0,-116.3891,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.165,10,3.01674,0.4810942,0.16037732477238797,179.3088,53.6925,-15.33,0,-116.3889,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.265,10,3.011597,0.4744337,0.16036762541049376,179.3613,53.9863,-15.33,0,-116.3889,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.365,10,2.996225,0.4722351,0.16035786598212182,179.2687,54.2763,-15.33,0,-116.3888,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.465,10,3.006724,0.4855951,0.16034819660416996,178.8587,54.5663,-15.33,0,-116.3888,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.565,10,3.012018,0.4697411,0.16033872287336343,179.1363,54.8537,-15.33,0,-116.389,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.665,10,2.999513,0.4792301,0.1603294727591028,179.225,55.1437,-15.33,0,-116.3889,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.765,10,3.00056,0.4757976,0.1603203870568273,179.245,55.4325,-15.33,0,-116.389,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.865,10,3.014449,0.4813832,0.16031134035522643,179.1487,55.7875,-15.33,0,-116.3889,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,18.965,10,3.008074,0.4800939,0.16030217680499342,179.0063,56.0712,-15.33,0,-116.3886,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.065,10,2.993841,0.4656948,0.16029273949971853,178.805,56.3587,-15.33,0,-116.3885,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.165,10,3.011065,0.4809967,0.16028287626475898,178.8112,56.65,-15.33,0,-116.3882,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.265,10,3.005495,0.4754014,0.16027243352746898,179.1763,56.93,-15.33,0,-116.3881,25.1,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.365,10,2.989807,0.4694651,0.1602612802256665,179.045,57.2887,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.465,10,2.998618,0.4781779,0.16024936658064765,179.0087,57.5775,-15.33,0,-116.3878,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.565,10,3.007167,0.4691209,0.16023677646704065,179.0288,57.8613,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.665,10,2.994547,0.4754728,0.16022373804243503,178.9975,58.1512,-15.33,0,-116.3881,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.765,10,2.992646,0.4742486,0.16021059577934524,178.95,58.4363,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.865,10,3.00517,0.4764536,0.16019776447413916,179.1912,58.7225,-15.33,0,-116.388,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,19.965,10,3.001696,0.4785904,0.16018566115139563,179.0075,59.085,-15.33,0,-116.3881,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,20.065,10,2.986658,0.462285,0.1601746065514982,178.9487,59.3125,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,20.165,10,3.007997,0.4848027,0.16016471892142944,178.8812,59.6725,-15.33,0,-116.3885,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,20.265,10,3.005451,0.4748266,0.16015585358645718,179.2675,59.9587,-15.33,0,-116.3884,25,,nan,nan,nan,nan,nan,nan,nan,nan
10,20.365,10,2.992113,0.4715857,0.16014762190665788,179.2538,60.2463,-15.33,0,-116.3882,25,,nan,nan,nan,nan,nan,nan,nan,nan
