Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.X Position (mm),XYZ.Z Position (mm),RTC.Temperature (°C),
7,140.946,7,3.016464,0.4886996,0.1620107,159.2075,731.7075,-12.33,0,-116.383,25.1,
7,141.046,7,3.008216,0.4987602,0.1657993,159.13,731.96,-12.33,0,-116.3827,25.1,
7,141.146,7,3.007997,0.5029364,0.1671998,159.095,732.2112,-12.33,0,-116.3825,25.1,
7,141.246,7,3.031512,0.5154163,0.1700196,159.4925,732.5313,-12.33,0,-116.3826,25.1,
7,141.346,7,3.029168,0.5125195,0.1691948,159.3812,732.7875,-12.33,0,-116.3825,25.1,
7,141.446,7,3.020607,0.5195438,0.1719998,159.3613,733.0475,-12.33,0,-116.3823,25.1,
7,141.546,7,3.03432,0.5239115,0.1726619,159.4212,733.3063,-12.33,0,-116.382,25.1,
7,141.646,7,3.034484,0.5003352,0.1648831,159.3537,733.5638,-12.33,0,-116.3819,25.1,
7,141.746,7,3.02962,0.4947529,0.1633053,159.3462,733.8238,-12.33,0,-116.3816,25.1,
7,141.846,7,3.01121,0.4627624,0.1536799,159.3037,734.0787,-12.33,0,-116.3815,25.1,
7,141.946,7,3.02331,0.4915736,0.1625945,158.95,734.3325,-12.33,0,-116.3816,25.1,
7,142.046,7,2.981286,0.469569,0.1575055,158.7862,734.585,-12.33,0,-116.3815,25.1,
7,142.146,7,2.973543,0.4803343,0.161536,158.9337,734.9012,-12.33,0,-116.3815,25.1,
7,142.246,7,2.962422,0.4641685,0.1566855,159.075,735.16,-12.33,0,-116.3815,25.1,
7,142.346,7,2.981574,0.4997766,0.1676217,158.96,735.4175,-12.33,0,-116.3815,25.1,
7,142.446,7,2.984184,0.4971819,0.1666056,159.07,735.67,-12.33,0,-116.3817,25.1,
7,142.546,7,2.973955,0.5137276,0.1727422,159.035,735.92,-12.33,0,-116.3815,25.1,
7,142.646,7,2.973407,0.4848092,0.1630484,159.185,736.175,-12.33,0,-116.3815,25.1,
7,142.746,7,2.990284,0.5128053,0.1714905,159.34,736.4313,-12.33,0,-116.3817,25.1,
7,142.846,7,2.986315,0.4953212,0.1658637,159.2025,736.75,-12.33,0,-116.3817,25.1,
7,142.946,7,2.973305,0.5044627,0.169664,159.4925,736.9987,-12.33,0,-116.382,25.1,
7,143.046,7,2.977902,0.515478,0.173101,159.3175,737.2537,-12.33,0,-116.382,25.1,
7,143.146,7,2.990188,0.5159228,0.1725386,159.2725,737.5074,-12.33,0,-116.382,25.1,
7,143.246,7,2.986345,0.516384,0.172915,159.27,737.8225,-12.33,0,-116.3821,25.1,
7,143.346,7,2.97054,0.5155624,0.1735585,159.165,738.0787,-12.33,0,-116.3823,25.1,
7,143.446,7,2.986516,0.5314229,0.1779408,159.3275,738.3375,-12.33,0,-116.3824,25.1,
7,143.546,7,2.990931,0.519771,0.1737824,159.195,738.595,-12.33,0,-116.3825,25.1,
7,143.646,7,2.985899,0.5317768,0.178096,159.0163,738.8538,-12.33,0,-116.3824,25.1,
7,143.746,7,2.975636,0.5196379,0.1746309,158.9262,739.1062,-12.33,0,-116.3825,25.1,
7,143.846,7,2.995884,0.543591,0.1814459,158.955,739.365,-12.33,0,-116.3828,25.1,
7,143.946,7,2.994324,0.5254411,0.175479,158.8837,739.62,-12.33,0,-116.3829,25.1,
7,144.046,7,2.986943,0.5380704,0.1801408,158.8362,739.9325,-12.33,0,-116.3831,25.1,
7,144.146,7,2.978317,0.5311111,0.1783259,159.0225,740.1875,-12.33,0,-116.383,25.1,
7,144.246,7,2.999835,0.5481147,0.1827149,159.0225,740.4413,-12.33,0,-116.3832,25.1,
7,144.346,7,2.994318,0.5335142,0.1781755,159.3875,740.6937,-12.33,0,-116.3835,25.1,
7,144.446,7,2.98489,0.5409086,0.1812156,159.375,740.9463,-12.33,0,-116.3838,25.1,
7,144.546,7,2.987832,0.534969,0.1790493,159.3925,741.265,-12.33,0,-116.3839,25.1,
7,144.646,7,3.00008,0.5489395,0.182975,159.27,741.5262,-12.33,0,-116.384,25.1,
7,144.746,7,2.997411,0.5425031,0.1809906,159.3487,741.7787,-12.33,0,-116.384,25.1,
7,144.846,7,2.980946,0.5404962,0.181317,159.4388,742.0363,-12.33,0,-116.3839,25.1,
7,144.946,7,2.99455,0.556519,0.185844,159.5625,742.2975,-12.33,0,-116.384,25.1,
7,145.046,7,3.001349,0.5501605,0.1833044,159.305,742.555,-12.33,0,-116.384,25.1,
7,145.146,7,2.997219,0.5547946,0.1851031,159.0287,742.8088,-12.33,0,-116.3838,25.1,
7,145.246,7,2.984729,0.5364499,0.1797315,158.9187,743.1213,-12.33,0,-116.3838,25.1,
7,145.346,7,3.002185,0.5588701,0.1861545,158.9625,743.3862,-12.33,0,-116.3839,25.1,
7,145.446,7,3.007767,0.5428603,0.1804861,158.795,743.6437,-12.33,0,-116.3839,25.1,
7,145.546,7,3.000284,0.5447568,0.1815684,158.9762,743.9037,-12.33,0,-116.3839,25.1,
7,145.646,7,2.99155,0.5320074,0.1778367,158.99,744.1563,-12.33,0,-116.384,25.2,
7,145.746,7,3.016554,0.5426265,0.1798829,159.0488,744.4163,-12.33,0,-116.3841,25.2,
7,145.846,7,3.011848,0.5224729,0.1734725,159.1025,744.67,-12.33,0,-116.3839,25.2,
7,145.946,7,3.002476,0.5205992,0.1733899,159.04,744.9863,-12.33,0,-116.3839,25.2,
7,146.046,7,3.002541,0.5067196,0.1687636,159.2737,745.24,-12.33,0,-116.384,25.2,
7,146.146,7,3.022731,0.5163645,0.1708272,159.2838,745.4913,-12.33,0,-116.384,25.2,
7,146.246,7,3.018118,0.5081615,0.1683703,159.3987,745.7487,-12.33,0,-116.384,25.2,
7,146.346,7,3.008449,0.5070671,0.1685477,159.255,746.0013,-12.33,0,-116.3838,25.2,
7,146.446,7,3.02178,0.5062585,0.1675365,159.3425,746.2574,-12.33,0,-116.3838,25.2,
7,146.546,7,3.032369,0.5083596,0.1676444,159.36,746.575,-12.33,0,-116.3837,25.2,
7,146.646,7,3.03453,0.5091909,0.1677989,159.04,746.8325,-12.33,0,-116.3838,25.2,
7,146.746,7,3.030258,0.5023388,0.1657743,159.2237,747.09,-12.33,0,-116.3837,25.2,
7,146.846,7,2.99155,0.4834907,0.1616188,158.9837,747.3475,-12.33,0,-116.3835,25.1,
7,146.946,7,2.990339,0.4639347,0.1551445,159.105,747.6063,-12.33,0,-116.3835,25.1,
7,147.046,7,2.980286,0.4760087,0.1597191,159.0213,747.8613,-12.33,0,-116.3835,25.1,
7,147.146,7,2.972119,0.469806,0.1580711,158.9812,748.1138,-12.33,0,-116.3836,25.1,
7,147.246,7,3.002198,0.5326276,0.1774126,158.99,748.4287,-12.33,0,-116.3838,25.1,
7,147.346,7,3.002052,0.5214403,0.1736946,158.8975,748.685,-12.33,0,-116.3837,25.1,
7,147.446,7,2.993398,0.5470138,0.18274,159.035,748.9387,-12.33,0,-116.3836,25.1,
7,147.546,7,2.993163,0.5257528,0.1756513,159.01,749.1913,-12.33,0,-116.3836,25.1,
7,147.646,7,3.013551,0.5400578,0.1792098,159.395,749.4437,-12.33,0,-116.3836,25.1,
7,147.746,7,3.010783,0.5183584,0.1721673,159.4012,749.7625,-12.33,0,-116.3835,25.1,
7,147.846,7,2.998981,0.5143219,0.1714989,159.2437,750.0175,-12.33,0,-116.3833,25.1,
7,147.946,7,3.008572,0.504716,0.1677593,159.375,750.2787,-12.33,0,-116.3833,25.2,
7,148.046,7,3.026824,0.4952042,0.1636052,159.3838,750.5375,-12.33,0,-116.383,25.2,
7,148.146,7,3.017746,0.4834583,0.1602051,159.4125,750.79,-12.33,0,-116.3828,25.2,
7,148.246,7,2.965146,0.4691371,0.1582172,159.4713,751.0475,-12.33,0,-116.3828,25.2,
7,148.346,7,2.982708,0.4750474,0.1592672,159.3712,751.305,-12.33,0,-116.383,25.2,
7,148.446,7,2.986903,0.4667924,0.1562798,159.01,751.6224,-12.33,0,-116.383,25.2,
7,148.546,7,2.989237,0.5034754,0.1684294,159.0087,751.8738,-12.33,0,-116.3829,25.2,
7,148.646,7,2.993045,0.4665229,0.155869,158.9088,752.1299,-12.33,0,-116.3825,25.2,
7,148.746,7,3.016291,0.4942787,0.1638697,158.9762,752.3862,-12.33,0,-116.3824,25.2,
7,148.846,7,2.990819,0.4804252,0.1606333,159.1225,752.6362,-12.33,0,-116.3825,25.2,
7,148.946,7,2.978899,0.4905182,0.1646642,159.1212,752.89,-12.33,0,-116.3823,25.2,
7,149.046,7,2.970905,0.4771063,0.1605929,159.0437,753.1425,-12.33,0,-116.3823,25.2,
7,149.146,7,2.993321,0.4963473,0.1658183,158.9738,753.4637,-12.33,0,-116.3825,25.1,
7,149.246,7,2.985878,0.4944735,0.1656041,159.0237,753.7213,-12.33,0,-116.3823,25.1,
7,149.346,7,2.97445,0.5017251,0.1686783,159.095,753.9725,-12.33,0,-116.3823,25.1,
7,149.446,7,2.977395,0.4941001,0.1659505,159.0512,754.225,-12.33,0,-116.3824,25.1,
7,149.546,7,2.991445,0.4995785,0.1670024,159.4725,754.4813,-12.33,0,-116.3824,25.1,
7,149.646,7,2.988383,0.4943567,0.1654262,159.4937,754.795,-12.33,0,-116.3823,25.1,
7,149.746,7,2.973255,0.4948373,0.1664295,159.5112,755.0525,-12.33,0,-116.3823,25.1,
7,149.846,7,2.98567,0.5103665,0.1709387,159.2312,755.3088,-12.33,0,-116.3826,25.1,
7,149.946,7,2.992033,0.4997734,0.1670347,159.0862,755.5712,-12.33,0,-116.3828,25.1,
7,150.046,7,2.98785,0.5114706,0.1711835,159.265,755.8262,-12.33,0,-116.3827,25.1,
7,150.146,7,2.974769,0.4973313,0.1671832,159.2162,756.08,-12.33,0,-116.3828,25.1,
7,150.246,7,2.992894,0.524954,0.1754001,159.0038,756.335,-12.33,0,-116.383,25.1,
7,150.346,7,2.998866,0.5101035,0.1700988,158.8712,756.6487,-12.33,0,-116.383,25.1,
7,150.446,7,2.989389,0.5247071,0.1755232,159.0262,756.9037,-12.33,0,-116.3831,25.1,
7,150.546,7,2.982429,0.5075997,0.1701968,159.0187,757.1562,-12.33,0,-116.3832,25.1,
7,150.646,7,3.004715,0.5248078,0.1746614,159.0025,757.41,-12.33,0,-116.3833,25.1,
7,150.746,7,3.002018,0.5108991,0.1701852,159.1375,757.665,-12.33,0,-116.3832,25.1,
7,150.846,7,2.992055,0.5188293,0.1734023,159.1525,757.9225,-12.33,0,-116.3833,25.1,
7,150.946,7,2.992668,0.5047355,0.1686574,159.2475,758.2388,-12.33,0,-116.3832,25.1,
7,151.046,7,3.006653,0.481315,0.1600833,159.2887,758.4913,-12.33,0,-116.383,25.1,
7,151.146,7,2.997699,0.4501039,0.1501498,159.1788,758.75,-12.33,0,-116.3831,25.1,
7,151.246,7,2.981076,0.4542249,0.1523695,159.3288,759.0037,-12.33,0,-116.383,25.1,
7,151.346,7,2.988581,0.4598137,0.1538569,159.1938,759.26,-12.33,0,-116.3831,25.1,
7,151.446,7,2.995915,0.4631001,0.1545772,159.2075,759.5162,-12.33,0,-116.3831,25.1,
7,151.546,7,2.991869,0.4700236,0.1571003,159.2787,759.83,-12.33,0,-116.3829,25.1,
7,151.646,7,2.977881,0.4591967,0.1542025,159.235,760.0887,-12.33,0,-116.3831,25.1,
7,151.746,7,2.990897,0.4838317,0.1617681,158.9937,760.345,-12.33,0,-116.3831,25.1,
7,151.846,7,2.994392,0.4731801,0.1580221,158.8237,760.6013,-12.33,0,-116.3832,25.1,
7,151.946,7,2.986928,0.4819287,0.161346,158.9625,760.8575,-12.33,0,-116.383,25.1,
7,152.046,7,2.975001,0.4684389,0.1574584,158.9362,761.1088,-12.33,0,-116.383,25.1,
7,152.146,7,2.993962,0.4943112,0.1651027,159.115,761.4276,-12.33,0,-116.3832,25.1,
7,152.246,7,2.992092,0.4820976,0.1611239,159.0412,761.6862,-12.33,0,-116.3832,25.1,
7,152.346,7,2.980305,0.4926842,0.1653134,159.0388,761.9437,-12.33,0,-116.3831,25.1,
7,152.446,7,2.977546,0.4798601,0.1611596,159.1712,762.2025,-12.33,0,-116.3832,25.1,
7,152.546,7,2.996699,0.5059305,0.1688293,158.885,762.46,-12.33,0,-116.3834,25.1,
7,152.646,7,2.992426,0.4932915,0.1648467,159.1275,762.7137,-12.33,0,-116.3835,25.1,
7,152.746,7,2.980599,0.4947756,0.1659987,159.4325,762.975,-12.33,0,-116.3835,25.1,
7,152.846,7,2.983608,0.4949185,0.1658792,159.42,763.2313,-12.33,0,-116.3832,25.1,
7,152.946,7,2.99368,0.5025662,0.1678757,159.3587,763.5475,-12.33,0,-116.3831,25.1,
7,153.046,7,2.991463,0.4995785,0.1670014,159.4612,763.805,-12.33,0,-116.3832,25.1,
7,153.146,7,2.973506,0.4949867,0.1664657,159.2863,764.0613,-12.33,0,-116.3831,25.1,
7,153.246,7,2.990169,0.506567,0.1694108,159.1438,764.3162,-12.33,0,-116.3832,25.1,
7,153.346,7,2.994637,0.4973053,0.1660653,158.9262,764.5688,-12.33,0,-116.3831,25.1,
7,153.446,7,2.988866,0.5015594,0.1678093,158.9625,764.8212,-12.33,0,-116.383,25.1,
7,153.546,7,2.976562,0.492012,0.1652954,159.0063,765.1375,-12.33,0,-116.383,25.1,
7,153.646,7,2.993733,0.5092429,0.170103,158.955,765.3912,-12.33,0,-116.3831,25.1,
7,153.746,7,2.99712,0.4921776,0.1642169,158.9375,765.6487,-12.33,0,-116.3834,25.1,
7,153.846,7,2.98624,0.4974677,0.1665866,158.97,765.9037,-12.33,0,-116.3833,25.1,
7,153.946,7,2.980067,0.4809902,0.1614025,159.1675,766.1537,-12.33,0,-116.3835,25.1,
7,154.046,7,3.000321,0.4902681,0.1634052,159.1288,766.41,-12.33,0,-116.3837,25.1,
7,154.146,7,2.995473,0.4763367,0.1590189,159.01,766.7288,-12.33,0,-116.3838,25.1,
7,154.246,7,2.982308,0.4808733,0.161242,159.2637,766.9813,-12.33,0,-116.384,25.1,
7,154.346,7,2.985435,0.4750701,0.1591293,159.0475,767.2337,-12.33,0,-116.384,25.1,
7,154.446,7,2.998671,0.4860692,0.1620949,159.2912,767.4912,-12.33,0,-116.3838,25.1,
7,154.546,7,2.99386,0.4837473,0.1615798,159.2213,767.75,-12.33,0,-116.3835,25.1,
7,154.646,7,2.978048,0.4771647,0.1602274,159.3188,768.0038,-12.33,0,-116.3835,25.1,
7,154.746,7,2.987999,0.4877286,0.1632292,159.3025,768.3212,-12.33,0,-116.3837,25.1,
7,154.846,7,2.994609,0.4866732,0.1625165,159.3362,768.5775,-12.33,0,-116.3838,25.1,
7,154.946,7,2.991401,0.4882937,0.1632324,159.3862,768.8262,-12.33,0,-116.3839,25.1,
7,155.046,7,2.978122,0.4765023,0.1600009,159.1325,769.0825,-12.33,0,-116.3839,25.1,
7,155.146,7,2.993228,0.4990167,0.1667152,158.9487,769.3463,-12.33,0,-116.3841,25.1,
7,155.246,7,2.995981,0.4789054,0.1598493,158.895,769.6013,-12.33,0,-116.3841,25.1,
7,155.346,7,2.988587,0.483218,0.1616878,158.9962,769.9175,-12.33,0,-116.384,25.1,
7,155.446,7,2.979416,0.4709426,0.1580654,159.1662,770.1776,-12.33,0,-116.3842,25.1,
7,155.546,7,2.997848,0.4954673,0.1652743,158.96,770.4325,-12.33,0,-116.3843,25.1,
7,155.646,7,2.996024,0.4837635,0.1614685,159.0475,770.6888,-12.33,0,-116.3843,25.1,
7,155.746,7,2.983596,0.4889854,0.1638913,159.0537,770.9375,-12.33,0,-116.3841,25.1,
7,155.846,7,2.981661,0.4859718,0.1629869,159.3425,771.195,-12.33,0,-116.3842,25.1,
7,155.946,7,2.997067,0.5064598,0.1689851,159.2275,771.51,-12.33,0,-116.3843,25.1,
7,156.046,7,2.992962,0.496711,0.1659597,159.2712,771.7625,-12.33,0,-116.3843,25.1,
7,156.146,7,2.977862,0.4968182,0.1668372,159.5313,772.0175,-12.33,0,-116.3842,25.1,
7,156.246,7,2.98702,0.4968832,0.1663474,159.3787,772.275,-12.33,0,-116.3843,25.1,
7,156.346,7,2.994513,0.4995298,0.166815,159.4175,772.5388,-12.33,0,-116.3844,25.1,
7,156.446,7,2.993045,0.499939,0.1670336,159.04,772.7925,-12.33,0,-116.3844,25.1,
7,156.546,7,2.976515,0.4894693,0.1644437,158.8725,773.0425,-12.33,0,-116.3844,25.1,
7,156.646,7,2.990593,0.5150266,0.1722155,159.0125,773.3674,-12.33,0,-116.3845,25.1,
7,156.746,7,2.995854,0.5036963,0.1681311,159.0262,773.6225,-12.33,0,-116.3846,25.1,
7,156.846,7,2.989572,0.5080348,0.1699357,159.2412,773.8775,-12.33,0,-116.3846,25.1,
7,156.946,7,2.976974,0.5019621,0.1686149,159.04,774.13,-12.33,0,-116.3845,25.1,
7,157.046,7,2.998736,0.525191,0.1751374,158.97,774.3862,-12.33,0,-116.3846,25.1,
7,157.146,7,2.997389,0.5022349,0.1675575,159.26,774.7,-12.33,0,-116.3847,25.1,
7,157.246,7,2.987993,0.5112141,0.1710895,159.0475,774.9512,-12.33,0,-116.3845,25.1,
7,157.346,7,2.983014,0.4999682,0.1676051,159.2087,775.2075,-12.33,0,-116.3846,25.1,
7,157.446,7,3.001355,0.5232458,0.1743365,158.97,775.46,-12.33,0,-116.3846,25.1,
7,157.546,7,2.996947,0.5067294,0.1690819,159.425,775.7125,-12.33,0,-116.3845,25.1,
7,157.646,7,2.984943,0.5088824,0.1704831,159.4825,775.9725,-12.33,0,-116.3848,25.1,
7,157.746,7,2.989782,0.5095059,0.1704157,159.31,776.2263,-12.33,0,-116.3849,25.1,
7,157.846,7,3.003538,0.5114186,0.1702721,159.2887,776.5425,-12.33,0,-116.3851,25.1,
7,157.946,7,3.002445,0.4992603,0.1662846,159.3938,776.7975,-12.33,0,-116.3853,25.1,
7,158.046,7,2.98459,0.486894,0.163136,159.4175,777.05,-12.33,0,-116.3853,25.1,
7,158.146,7,2.999092,0.5088629,0.1696723,158.9563,777.3,-12.33,0,-116.3851,25.1,
7,158.246,7,3.00216,0.4995428,0.1663944,159.2825,777.555,-12.33,0,-116.3849,25.1,
7,158.346,7,2.995098,0.5067132,0.1691808,159.1812,777.8712,-12.33,0,-116.3848,25.1,
7,158.446,7,2.983234,0.5013192,0.1680456,158.945,778.1275,-12.33,0,-116.3845,25.1,
7,158.546,7,2.999903,0.5247006,0.1749059,158.96,778.3799,-12.33,0,-116.3846,25.1,
7,158.646,7,3.004452,0.506658,0.1686358,158.9025,778.635,-12.33,0,-116.3848,25.1,
7,158.746,7,2.994968,0.517985,0.1729517,159.1037,778.8875,-12.33,0,-116.3851,25.1,
7,158.846,7,2.985717,0.5058233,0.1694144,159.145,779.14,-12.33,0,-116.3852,25.1,
7,158.946,7,3.00791,0.5274805,0.1753645,159.1288,779.4612,-12.33,0,-116.3854,25.1,
7,159.046,7,3.004352,0.5177804,0.1723434,159.1763,779.72,-12.33,0,-116.3854,25.1,
7,159.146,7,2.993668,0.5109867,0.1706892,159.0862,779.9775,-12.33,0,-116.3855,25.1,
7,159.246,7,2.994355,0.5022901,0.1677457,159.0788,780.2363,-12.33,0,-116.3854,25.1,
7,159.346,7,3.009628,0.51515,0.1711673,159.235,780.4913,-12.33,0,-116.3852,25.1,
7,159.446,7,3.006052,0.5095124,0.1694955,159.3375,780.7487,-12.33,0,-116.3851,25.1,
7,159.546,7,2.992166,0.5019914,0.1677686,159.3462,781.0025,-12.33,0,-116.385,25.1,
7,159.646,7,3.002727,0.5023746,0.1673061,159.28,781.3187,-12.33,0,-116.385,25.1,
7,159.746,7,3.009737,0.5105808,0.169643,159.2387,781.5775,-12.33,0,-116.3851,25.1,
7,159.846,7,3.005795,0.5174426,0.1721483,159.2188,781.8287,-12.33,0,-116.385,25.1,
7,159.946,7,2.994689,0.4986562,0.1665135,159.3725,782.0825,-12.33,0,-116.3851,25.1,
7,160.046,7,3.011631,0.5139419,0.1706523,158.9262,782.34,-12.33,0,-116.3852,25.1,
7,160.146,7,3.015514,0.4816852,0.1597357,159.0862,782.5987,-12.33,0,-116.385,25,
7,160.246,7,3.006015,0.4808798,0.1599725,159.0275,782.915,-12.33,0,-116.385,25,
7,160.346,7,2.993578,0.4523803,0.1511169,159.0137,783.1687,-12.33,0,-116.385,25,
7,160.446,7,3.014059,0.4804836,0.1594141,158.9275,783.4238,-12.33,0,-116.3851,25,
7,160.546,7,3.010021,0.4697476,0.1560612,158.9362,783.6787,-12.33,0,-116.385,25,
7,160.646,7,2.99829,0.4719656,0.1574116,159.1175,783.9399,-12.33,0,-116.3849,25,
7,160.746,7,2.994804,0.467036,0.1559488,159.2162,784.1937,-12.33,0,-116.3849,25,
7,160.846,7,3.012186,0.4741024,0.1573948,159.5275,784.5099,-12.33,0,-116.3852,25,
7,160.946,7,3.007761,0.4676076,0.155467,159.4888,784.7625,-12.33,0,-116.3852,25,
7,161.046,7,2.991897,0.4702607,0.1571781,159.355,785.0225,-12.33,0,-116.385,25,
7,161.146,7,2.999649,0.4789898,0.1596819,159.2475,785.28,-12.33,0,-116.385,25,
7,161.246,7,3.006408,0.4843805,0.161116,159.2762,785.5375,-12.33,0,-116.385,25.1,
7,161.346,7,3.003259,0.4833511,0.1609422,159.5375,785.795,-12.33,0,-116.3851,25.1,
7,161.446,7,2.986203,0.4673575,0.1565056,159.0375,786.0475,-12.33,0,-116.385,25.1,
7,161.546,7,2.999386,0.4836076,0.1612355,159.2175,786.3675,-12.33,0,-116.385,25.1,
7,161.646,7,3.005114,0.4777947,0.1589939,159.0762,786.6175,-12.33,0,-116.3852,25.1,
7,161.746,7,2.997157,0.484163,0.1615407,158.9475,786.875,-12.33,0,-116.3854,25.1,
7,161.846,7,2.984608,0.4760346,0.1594965,158.9688,787.1313,-12.33,0,-116.3854,25.1,
7,161.946,7,3.002321,0.4969221,0.1655127,158.9262,787.39,-12.33,0,-116.3852,25.1,
7,162.046,7,3.001798,0.485712,0.161807,158.965,787.6462,-12.33,0,-116.3855,25.1,
7,162.146,7,2.992748,0.4876897,0.1629571,159.1413,787.9025,-12.33,0,-116.3855,25.1,
7,162.246,7,2.987367,0.4808148,0.1609494,159.115,788.16,-12.33,0,-116.3855,25.1,
7,162.346,7,3.005235,0.499348,0.1661594,159.135,788.4812,-12.33,0,-116.3854,25.1,
7,162.446,7,3.001535,0.4943502,0.1646991,159.0225,788.7312,-12.33,0,-116.3855,25.1,
7,162.546,7,2.987816,0.4934571,0.1651565,159.2462,788.9875,-12.33,0,-116.3856,25.1,
7,162.646,7,2.990386,0.4981172,0.1665729,159.205,789.245,-12.33,0,-116.3859,25.1,
7,162.746,7,3.004919,0.5063202,0.1684971,159.2175,789.5025,-12.33,0,-116.3859,25.1,
7,162.846,7,3.003356,0.5060799,0.1685048,159.4575,789.7575,-12.33,0,-116.3857,25.1,
7,162.946,7,2.985414,0.5036833,0.1687147,159.3062,790.0137,-12.33,0,-116.3854,25.1,
7,163.046,7,2.998687,0.5163515,0.1721926,159.025,790.3362,-12.33,0,-116.3854,25.1,
7,163.146,7,3.002077,0.5108699,0.1701721,159.0388,790.5887,-12.33,0,-116.3854,25.1,
7,163.246,7,2.9989,0.5103243,0.1701705,159.2162,790.8425,-12.33,0,-116.3852,25.1,
7,163.346,7,2.986417,0.5038456,0.1687124,159.0213,791.105,-12.33,0,-116.3853,25.1,
7,163.446,7,3.00295,0.5218364,0.1737746,159.2863,791.365,-12.33,0,-116.3852,25.1,
7,163.546,7,3.004089,0.5113634,0.1702225,158.9725,791.6224,-12.33,0,-116.3852,25.1,
7,163.646,7,2.995426,0.5138673,0.1715506,159.0912,791.875,-12.33,0,-116.3852,25.1,
7,163.746,7,2.98777,0.5071645,0.1697469,158.96,792.1925,-12.33,0,-116.3856,25.1,
7,163.846,7,3.010182,0.5183227,0.1721898,158.955,792.4475,-12.33,0,-116.3857,25.1,
7,163.946,7,3.005486,0.5134353,0.1708327,159.1438,792.7025,-12.33,0,-116.3857,25.1,
7,164.046,7,2.999498,0.5133379,0.1711413,159.1162,792.955,-12.33,0,-116.3856,25.1,
7,164.146,7,2.997671,0.51414,0.1715132,159.3375,793.2137,-12.33,0,-116.3856,25.1,
7,164.246,7,3.010693,0.5010918,0.1664374,159.3188,793.4712,-12.33,0,-116.3856,25.1,
7,164.346,7,3.007517,0.4949185,0.1645605,159.5425,793.79,-12.33,0,-116.3856,25.1,
7,164.446,7,2.992649,0.486683,0.1626261,159.345,794.0388,-12.33,0,-116.3858,25.1,
7,164.546,7,3.003857,0.4985264,0.1659621,159.2487,794.2963,-12.33,0,-116.3858,25.1,
7,164.646,7,3.010864,0.4978866,0.1653634,159.4375,794.55,-12.33,0,-116.386,25.1,
7,164.746,7,3.008188,0.4968345,0.1651607,159.3887,794.8112,-12.33,0,-116.3861,25.1,
7,164.846,7,2.994321,0.4871604,0.1626948,159.01,795.0687,-12.33,0,-116.3861,25.1,
7,164.946,7,3.009195,0.5071678,0.1685394,158.8825,795.325,-12.33,0,-116.3861,25.1,
7,165.046,7,3.010929,0.4886639,0.1622967,158.89,795.645,-12.33,0,-116.3861,25.1,
7,165.146,7,3.003365,0.4970812,0.1655081,159.0713,795.8962,-12.33,0,-116.3861,25.1,
7,165.246,7,2.993367,0.4853937,0.1621564,158.8525,796.1525,-12.33,0,-116.3862,25.1,
7,165.346,7,3.013864,0.5111914,0.1696133,159.1387,796.4075,-12.33,0,-116.3859,25.1,
7,165.446,7,3.009346,0.497695,0.1653831,159.055,796.665,-12.33,0,-116.3857,25.1,
7,165.546,7,2.997191,0.5038846,0.1681189,159.3188,796.92,-12.33,0,-116.3857,25.1,
7,165.646,7,2.99368,0.4983608,0.1664709,159.2375,797.245,-12.33,0,-116.3859,25.1,
7,165.746,7,3.013957,0.5176603,0.1717544,159.1037,797.4988,-12.33,0,-116.3859,25.1,
7,165.846,7,3.007823,0.5070022,0.1685612,159.3625,797.7563,-12.33,0,-116.3858,25.1,
7,165.946,7,2.993107,0.5055895,0.168918,159.29,798.015,-12.33,0,-116.3856,25.1,
7,166.046,7,3.000978,0.5179395,0.1725903,159.4275,798.2737,-12.33,0,-116.3857,25.1,
7,166.146,7,3.010895,0.5194561,0.1725255,159.1975,798.5275,-12.33,0,-116.3857,25.1,
7,166.246,7,3.008706,0.5169685,0.1718242,159.1325,798.7762,-12.33,0,-116.3857,25.1,
7,166.346,7,2.994593,0.5039886,0.1682995,159.0462,799.0938,-12.33,0,-116.3856,25.1,
7,166.446,7,3.008204,0.5242168,0.1742624,158.72,799.3537,-12.33,0,-116.3856,25.1,
7,166.546,7,3.01496,0.5113277,0.1695969,158.915,799.61,-12.33,0,-116.3857,25.1,
7,166.646,7,3.007164,0.5090286,0.169272,159.0638,799.8688,-12.33,0,-116.3855,25.1,
7,166.746,7,2.996736,0.50053,0.1670251,159.1175,800.1275,-12.33,0,-116.3855,25.1,
7,166.846,7,3.016913,0.5234277,0.1734977,159.0675,800.3825,-12.33,0,-116.3856,25.1,
7,166.946,7,3.018133,0.5056869,0.1675496,159.1312,800.6387,-12.33,0,-116.3855,25.1,
7,167.046,7,3.0076,0.5063657,0.168362,159.0287,800.8938,-12.33,0,-116.3851,25.1,
7,167.146,7,3.004365,0.5001631,0.1664788,158.9675,801.2162,-12.33,0,-116.3851,25.1,
7,167.246,7,3.028261,0.5246454,0.1732498,159.0362,801.4713,-12.33,0,-116.3852,25.1,
