Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),XYZ.Z Position (mm),XYZ.Y Position (mm),XYZ.X Position (mm),
7,60.298,7,0.1575935,1.419229,9.005632,159.085,-115.393,-12.33,0,
7,60.398,7,0.1685289,1.515142,8.990403,159.3675,-115.393,-12.33,0,
7,60.498,7,0.1640489,1.475105,8.991858,159.38,-115.393,-12.33,0,
7,60.598,7,0.1677798,1.510307,9.001719,159.35,-115.393,-12.33,0,
7,60.698,7,0.155062,1.395663,9.000672,159.2038,-115.393,-12.33,0,
7,60.798,7,0.1708506,1.535959,8.990068,159.2087,-115.3929,-12.33,0,
7,60.898,7,0.165269,1.486721,8.995762,159.095,-115.3927,-12.33,0,
7,60.998,7,0.1705343,1.535069,9.001524,158.9538,-115.3926,-12.33,0,
7,61.098,7,0.1593826,1.433249,8.992505,159.0125,-115.3926,-12.33,0,
7,61.198,7,0.1689889,1.51787,8.982074,158.7625,-115.3926,-12.33,0,
7,61.298,7,0.1621997,1.458367,8.991186,159.2025,-115.3925,-12.33,0,
7,61.398,7,0.164187,1.478011,9.001998,159.1637,-115.3923,-12.33,0,
7,61.498,7,0.1622102,1.457582,8.985759,159.1775,-115.3923,-12.33,0,
7,61.598,7,0.1663813,1.494742,8.983833,159.0462,-115.3926,-12.33,0,
7,61.698,7,0.1666277,1.498597,8.993685,159.03,-115.3928,-12.33,0,
7,61.798,7,0.1620812,1.458916,9.001143,159.1725,-115.3931,-12.33,0,
7,61.898,7,0.1697131,1.524381,8.982108,158.9475,-115.3931,-12.33,0,
7,61.998,7,0.1644208,1.478109,8.98979,159.5675,-115.3931,-12.33,0,
7,62.098,7,0.1711322,1.53944,8.995617,159.4312,-115.3932,-12.33,0,
7,62.198,7,0.1609527,1.448339,8.998543,159.44,-115.3933,-12.33,0,
7,62.298,7,0.1730567,1.554898,8.984901,159.1438,-115.3934,-12.33,0,
7,62.398,7,0.163308,1.468662,8.993202,159.2988,-115.3935,-12.33,0,
7,62.498,7,0.1699205,1.529961,9.003976,158.93,-115.3936,-12.33,0,
7,62.598,7,0.1590626,1.431115,8.99718,159.0762,-115.3936,-12.33,0,
7,62.698,7,0.1720058,1.546009,8.988124,159.1362,-115.3938,-12.33,0,
7,62.798,7,0.161775,1.455838,8.999149,159.04,-115.3938,-12.33,0,
7,62.898,7,0.1644617,1.481798,9.009986,159.14,-115.394,-12.33,0,
7,62.998,7,0.1601388,1.441124,8.999217,158.9725,-115.3941,-12.33,0,
7,63.098,7,0.1665515,1.498223,8.995558,159.2325,-115.3941,-12.33,0,
7,63.198,7,0.1610403,1.450434,9.006655,159.1413,-115.3941,-12.33,0,
7,63.298,7,0.1640773,1.477881,9.007227,159.2325,-115.3939,-12.33,0,
7,63.398,7,0.1675224,1.505105,8.984495,159.3013,-115.3937,-12.33,0,
7,63.498,7,0.1658511,1.491186,8.991115,159.2725,-115.3938,-12.33,0,
7,63.598,7,0.1692261,1.524135,9.006496,159.4112,-115.3941,-12.33,0,
7,63.698,7,0.1606151,1.446115,9.003605,159.4487,-115.3942,-12.33,0,
7,63.798,7,0.1698862,1.526554,8.985746,159.3862,-115.394,-12.33,0,
7,63.898,7,0.1599418,1.438341,8.992898,159.4,-115.3941,-12.33,0,
7,63.998,7,0.169907,1.530126,9.00567,159.1537,-115.3943,-12.33,0,
7,64.098,7,0.1586004,1.427439,9.000224,159.2988,-115.3946,-12.33,0,
7,64.198,7,0.1726049,1.551449,8.988437,159.1413,-115.3946,-12.33,0,
7,64.298,7,0.1620823,1.458793,9.000322,159.0975,-115.395,-12.33,0,
7,64.398,7,0.1672649,1.507225,9.011007,158.9713,-115.395,-12.33,0,
7,64.498,7,0.1586527,1.428202,9.002066,158.945,-115.3949,-12.33,0,
7,64.598,7,0.1682427,1.51311,8.993613,159.0562,-115.3949,-12.33,0,
7,64.698,7,0.1592192,1.434021,9.006586,159.1662,-115.395,-12.33,0,
7,64.798,7,0.1621806,1.461404,9.010967,159.1775,-115.395,-12.33,0,
7,64.898,7,0.1572649,1.414758,8.996017,158.85,-115.3949,-12.33,0,
7,64.998,7,0.1610717,1.448713,8.994208,159.185,-115.3948,-12.33,0,
7,65.098,7,0.162322,1.462118,9.007515,159.2775,-115.3949,-12.33,0,
7,65.198,7,0.1565314,1.410617,9.01172,159.4137,-115.3947,-12.33,0,
7,65.298,7,0.1644972,1.479456,8.993806,159.4825,-115.3944,-12.33,0,
7,65.398,7,0.1547926,1.393597,9.002998,159.395,-115.3943,-12.33,0,
7,65.498,7,0.1682358,1.515617,9.008881,159.4713,-115.3941,-12.33,0,
7,65.598,7,0.1558498,1.402905,9.001645,159.34,-115.3941,-12.33,0,
7,65.698,7,0.1732523,1.557226,8.988195,159.1537,-115.3942,-12.33,0,
7,65.798,7,0.1629082,1.465135,8.993623,159.0938,-115.3941,-12.33,0,
7,65.898,7,0.168199,1.514905,9.006627,159.0462,-115.3943,-12.33,0,
7,65.998,7,0.1587059,1.428202,8.999047,158.9912,-115.3944,-12.33,0,
7,66.098,7,0.1666414,1.498418,8.991874,158.9775,-115.3946,-12.33,0,
7,66.198,7,0.1601784,1.441572,8.999787,159.08,-115.3944,-12.33,0,
7,66.298,7,0.1621582,1.461258,9.011312,159.0975,-115.3944,-12.33,0,
7,66.398,7,0.1599022,1.438211,8.994316,158.7375,-115.3943,-12.33,0,
7,66.498,7,0.1633449,1.469383,8.995583,159.0975,-115.3943,-12.33,0,
7,66.598,7,0.1638734,1.475686,9.005035,159.005,-115.3944,-12.33,0,
7,66.698,7,0.1555544,1.402106,9.013605,159.39,-115.3941,-12.33,0,
7,66.798,7,0.1656907,1.490111,8.993329,159.2787,-115.394,-12.33,0,
7,66.898,7,0.1685393,1.515201,8.990195,159.33,-115.3938,-12.33,0,
7,66.998,7,0.1730838,1.557349,8.997663,159.3425,-115.3939,-12.33,0,
7,67.098,7,0.1577995,1.420554,9.002274,159.2387,-115.3938,-12.33,0,
7,67.198,7,0.174038,1.564331,8.988446,159.395,-115.394,-12.33,0,
7,67.298,7,0.1620679,1.458231,8.997657,159.22,-115.3941,-12.33,0,
7,67.398,7,0.1684943,1.517714,9.007512,159.205,-115.3944,-12.33,0,
7,67.498,7,0.1554084,1.399163,9.00314,159.0412,-115.3944,-12.33,0,
7,67.598,7,0.1697262,1.526401,8.993317,159.01,-115.3944,-12.33,0,
7,67.698,7,0.1614508,1.453107,9.000304,158.9962,-115.3945,-12.33,0,
7,67.798,7,0.1680065,1.51422,9.012868,158.7337,-115.3945,-12.33,0,
7,67.898,7,0.1618984,1.456296,8.995118,159.1113,-115.3942,-12.33,0,
7,67.998,7,0.1705855,1.533033,8.986889,159.0737,-115.3942,-12.33,0,
7,68.098,7,0.1652734,1.487114,8.997905,159.2325,-115.3942,-12.33,0,
7,68.198,7,0.1634472,1.4724,9.00841,159.0963,-115.3942,-12.33,0,
7,68.298,7,0.1656682,1.489231,8.989239,158.9262,-115.3944,-12.33,0,
7,68.398,7,0.1690156,1.520215,8.994527,159.2137,-115.3944,-12.33,0,
7,68.498,7,0.1699448,1.530025,9.003072,159.235,-115.3947,-12.33,0,
7,68.598,7,0.1624783,1.463502,9.007366,159.3962,-115.3945,-12.33,0,
7,68.698,7,0.1704753,1.532065,8.987019,159.4588,-115.3944,-12.33,0,
7,68.798,7,0.1618507,1.456,8.995948,159.1387,-115.3947,-12.33,0,
7,68.898,7,0.1672755,1.506329,9.005078,159.0512,-115.3948,-12.33,0,
7,68.998,7,0.157106,1.414959,9.006397,158.8725,-115.3948,-12.33,0,
7,69.098,7,0.1681689,1.51196,8.990722,158.9287,-115.3947,-12.33,0,
7,69.198,7,0.1600015,1.439942,8.999552,159.195,-115.3945,-12.33,0,
7,69.298,7,0.1649166,1.485685,9.008704,159.055,-115.3945,-12.33,0,
7,69.398,7,0.1569411,1.41253,9.000381,158.9287,-115.3945,-12.33,0,
7,69.498,7,0.1671343,1.502429,8.989347,159.1288,-115.3945,-12.33,0,
7,69.598,7,0.1601864,1.441825,9.00092,158.9612,-115.3947,-12.33,0,
7,69.698,7,0.1619585,1.459491,9.011516,158.95,-115.3949,-12.33,0,
7,69.798,7,0.1574114,1.415998,8.995527,158.9812,-115.3949,-12.33,0,
7,69.898,7,0.1656829,1.490488,8.996025,159.145,-115.3948,-12.33,0,
7,69.998,7,0.1650943,1.486513,9.004025,159.3763,-115.3949,-12.33,0,
7,70.098,7,0.1568377,1.412855,9.008389,159.2363,-115.3945,-12.33,0,
7,70.198,7,0.1687628,1.517045,8.989214,159.415,-115.3945,-12.33,0,
7,70.298,7,0.1629455,1.466096,8.997462,159.3687,-115.3944,-12.33,0,
7,70.398,7,0.1711249,1.540697,9.003345,159.2587,-115.3943,-12.33,0,
7,70.498,7,0.1599534,1.440049,9.002924,159.2462,-115.3942,-12.33,0,
7,70.598,7,0.1752357,1.574636,8.985817,159.0925,-115.3942,-12.33,0,
7,70.698,7,0.1635058,1.47074,8.995031,159.2675,-115.3944,-12.33,0,
7,70.798,7,0.1700001,1.530558,9.003277,159.1125,-115.3944,-12.33,0,
7,70.898,7,0.1586043,1.427049,8.997545,158.9413,-115.3942,-12.33,0,
7,70.998,7,0.1694181,1.522524,8.986787,158.9437,-115.3941,-12.33,0,
7,71.098,7,0.1642467,1.477397,8.994991,158.93,-115.3943,-12.33,0,
7,71.198,7,0.1628652,1.467269,9.0091,158.985,-115.3943,-12.33,0,
7,71.298,7,0.1597007,1.436431,8.994517,159.0063,-115.3944,-12.33,0,
7,71.398,7,0.1639234,1.474095,8.992582,159.0675,-115.3946,-12.33,0,
7,71.498,7,0.1621796,1.459868,9.001549,158.8887,-115.3943,-12.33,0,
7,71.598,7,0.1584221,1.427832,9.012835,159.325,-115.3943,-12.33,0,
7,71.698,7,0.1675196,1.505374,8.986258,159.2375,-115.3943,-12.33,0,
7,71.798,7,0.1628705,1.46483,8.993834,159.4012,-115.3942,-12.33,0,
7,71.898,7,0.1678726,1.510963,9.000651,159.5325,-115.3944,-12.33,0,
7,71.998,7,0.1589293,1.431846,9.009326,159.3237,-115.3944,-12.33,0,
7,72.098,7,0.1722109,1.54799,8.98892,159.19,-115.3944,-12.33,0,
7,72.198,7,0.1602464,1.443637,9.008856,159.0437,-115.3945,-12.33,0,
7,72.298,7,0.1697984,1.529382,9.007048,158.955,-115.3945,-12.33,0,
7,72.398,7,0.1547855,1.392948,8.999214,158.885,-115.3944,-12.33,0,
7,72.498,7,0.1677114,1.507021,8.985799,159.03,-115.3945,-12.33,0,
7,72.598,7,0.1578613,1.420256,8.996855,159.2425,-115.3946,-12.33,0,
7,72.698,7,0.1664129,1.498645,9.005587,159.0813,-115.3945,-12.33,0,
7,72.798,7,0.161443,1.452006,8.993923,158.9187,-115.3947,-12.33,0,
7,72.898,7,0.1709031,1.535868,8.986774,158.87,-115.3947,-12.33,0,
7,72.998,7,0.164372,1.478989,8.997815,158.8525,-115.3947,-12.33,0,
7,73.098,7,0.1603721,1.444517,9.007286,158.9063,-115.3947,-12.33,0,
7,73.198,7,0.1629888,1.465359,8.990551,159.1037,-115.3945,-12.33,0,
7,73.298,7,0.1658522,1.491608,8.993598,159.3513,-115.3947,-12.33,0,
7,73.398,7,0.1659499,1.494131,9.003511,159.31,-115.3947,-12.33,0,
7,73.498,7,0.157147,1.415215,9.005682,159.4775,-115.3947,-12.33,0,
7,73.598,7,0.1697597,1.525473,8.986072,159.3175,-115.3948,-12.33,0,
7,73.698,7,0.1601389,1.441042,8.9987,159.1187,-115.3949,-12.33,0,
7,73.798,7,0.1691644,1.523391,9.005385,159.1912,-115.3952,-12.33,0,
7,73.898,7,0.1565645,1.409792,9.004549,159.01,-115.3953,-12.33,0,
7,73.998,7,0.1713077,1.539391,8.986117,159.125,-115.3953,-12.33,0,
7,74.098,7,0.1618454,1.456344,8.998366,159.1675,-115.3956,-12.33,0,
7,74.198,7,0.1692598,1.525213,9.011072,159.1,-115.3958,-12.33,0,
7,74.298,7,0.1610826,1.450427,9.004249,158.9437,-115.3958,-12.33,0,
7,74.398,7,0.1692616,1.522517,8.995053,158.9637,-115.3958,-12.33,0,
7,74.498,7,0.1622707,1.460891,9.002803,159.085,-115.3959,-12.33,0,
7,74.598,7,0.1641019,1.479651,9.016661,158.915,-115.3957,-12.33,0,
7,74.698,7,0.1633877,1.469977,8.996867,158.91,-115.3956,-12.33,0,
7,74.798,7,0.1664381,1.4971,8.994936,159.215,-115.3954,-12.33,0,
7,74.898,7,0.1656711,1.492112,9.006472,159.3212,-115.3956,-12.33,0,
7,74.998,7,0.1591867,1.435262,9.016218,159.4275,-115.3957,-12.33,0,
7,75.098,7,0.1698067,1.527304,8.994366,159.1025,-115.3954,-12.33,0,
7,75.198,7,0.1644591,1.480288,9.000948,159.4287,-115.3954,-12.33,0,
7,75.298,7,0.1685805,1.518435,9.007184,159.4688,-115.3956,-12.33,0,
7,75.398,7,0.1552911,1.399478,9.011971,159.3025,-115.3956,-12.33,0,
7,75.498,7,0.1675752,1.507053,8.993295,159.3125,-115.3954,-12.33,0,
7,75.598,7,0.1563385,1.407746,9.004475,159.0325,-115.3951,-12.33,0,
7,75.698,7,0.1675924,1.51068,9.014014,159.05,-115.3951,-12.33,0,
7,75.798,7,0.1608242,1.448164,9.004639,158.835,-115.3952,-12.33,0,
7,75.898,7,0.1720982,1.547487,8.991882,159.1025,-115.3955,-12.33,0,
7,75.998,7,0.1613674,1.452642,9.002082,159.195,-115.3954,-12.33,0,
7,76.098,7,0.1648777,1.485763,9.011302,159.0887,-115.3954,-12.33,0,
7,76.198,7,0.1551471,1.397043,9.004636,158.965,-115.3954,-12.33,0,
7,76.298,7,0.1724279,1.549974,8.989115,158.9287,-115.3953,-12.33,0,
7,76.398,7,0.1672195,1.504731,8.998539,159.065,-115.3953,-12.33,0,
7,76.498,7,0.1662026,1.497645,9.010962,159.0425,-115.3955,-12.33,0,
7,76.598,7,0.1691175,1.520488,8.990719,159.2712,-115.3954,-12.33,0,
7,76.698,7,0.1636878,1.473286,9.000586,159.1263,-115.3953,-12.33,0,
7,76.798,7,0.1698744,1.5286,8.998409,159.46,-115.3957,-12.33,0,
7,76.898,7,0.1606843,1.447294,9.007063,159.245,-115.3955,-12.33,0,
7,76.998,7,0.1721796,1.547022,8.984935,159.2787,-115.3954,-12.33,0,
7,77.098,7,0.1640727,1.476537,8.999286,159.275,-115.3955,-12.33,0,
7,77.198,7,0.1712914,1.542103,9.0028,159.02,-115.3955,-12.33,0,
7,77.298,7,0.1583078,1.425383,9.003874,159.0737,-115.3955,-12.33,0,
7,77.398,7,0.1727323,1.553007,8.990833,158.925,-115.3956,-12.33,0,
7,77.498,7,0.1633185,1.469428,8.997313,159.1588,-115.3954,-12.33,0,
7,77.598,7,0.1692803,1.524836,9.00776,158.895,-115.3954,-12.33,0,
7,77.698,7,0.1589759,1.430638,8.999087,158.9575,-115.3956,-12.33,0,
7,77.798,7,0.167695,1.508888,8.997808,159.0875,-115.3957,-12.33,0,
7,77.898,7,0.1654519,1.489933,9.00523,159.2125,-115.3958,-12.33,0,
7,77.998,7,0.1636057,1.475134,9.016395,159.13,-115.3961,-12.33,0,
7,78.098,7,0.1656728,1.490465,8.99644,158.7813,-115.3963,-12.33,0,
7,78.198,7,0.168713,1.518818,9.002378,159.1025,-115.3964,-12.33,0,
7,78.298,7,0.1705349,1.536696,9.011032,159.43,-115.3962,-12.33,0,
7,78.398,7,0.1638823,1.477557,9.015962,159.2787,-115.3959,-12.33,0,
7,78.498,7,0.1718609,1.545798,8.994472,159.5125,-115.3959,-12.33,0,
7,78.598,7,0.1654454,1.489699,9.004171,159.5612,-115.396,-12.33,0,
7,78.698,7,0.1697784,1.530324,9.013655,159.4662,-115.3963,-12.33,0,
7,78.798,7,0.1589414,1.432791,9.014584,159.225,-115.3963,-12.33,0,
7,78.898,7,0.173137,1.557593,8.996301,158.9437,-115.3963,-12.33,0,
7,78.998,7,0.1640192,1.477183,9.006163,159.0488,-115.3965,-12.33,0,
7,79.098,7,0.1693113,1.526719,9.017231,158.8625,-115.3965,-12.33,0,
7,79.198,7,0.1632425,1.470721,9.009419,159.1025,-115.3964,-12.33,0,
7,79.298,7,0.1715372,1.543522,8.998178,159.1325,-115.3962,-12.33,0,
7,79.398,7,0.1636127,1.474066,9.009481,159.055,-115.3961,-12.33,0,
7,79.498,7,0.1636623,1.476793,9.023417,158.9738,-115.3962,-12.33,0,
7,79.598,7,0.1612674,1.451921,9.00319,159.1487,-115.3961,-12.33,0,
7,79.698,7,0.1636049,1.47315,9.004311,158.9137,-115.3961,-12.33,0,
7,79.798,7,0.1624134,1.464148,9.014943,159.1037,-115.3962,-12.33,0,
7,79.898,7,0.1532224,1.382777,9.024637,159.3175,-115.3961,-12.33,0,
7,79.998,7,0.1602913,1.442643,9.000134,159.3562,-115.3958,-12.33,0,
7,80.098,7,0.1625627,1.465086,9.012441,159.475,-115.3956,-12.33,0,
7,80.198,7,0.1686136,1.520189,9.015816,159.4037,-115.3956,-12.33,0,
7,80.298,7,0.1554314,1.401459,9.016581,159.235,-115.3958,-12.33,0,
7,80.398,7,0.17016,1.530295,8.99327,159.2863,-115.3958,-12.33,0,
7,80.498,7,0.1620323,1.4589,9.003762,159.1987,-115.3959,-12.33,0,
7,80.598,7,0.1706367,1.538657,9.017154,159.1888,-115.396,-12.33,0,
7,80.698,7,0.1570831,1.415141,9.008865,158.995,-115.3958,-12.33,0,
7,80.798,7,0.1657477,1.490793,8.99435,159.1862,-115.3955,-12.33,0,
7,80.898,7,0.158886,1.430433,9.00289,159.0788,-115.3953,-12.33,0,
7,80.998,7,0.1612594,1.45361,9.01411,158.9262,-115.395,-12.33,0,
7,81.098,7,0.1586417,1.427793,9.000113,159.0587,-115.3948,-12.33,0,
7,81.198,7,0.1701199,1.530733,8.99797,159.055,-115.3948,-12.33,0,
7,81.298,7,0.1684122,1.51563,8.999524,159.0237,-115.3949,-12.33,0,
7,81.398,7,0.1648691,1.485302,9.008977,159.005,-115.3947,-12.33,0,
7,81.498,7,0.1680596,1.509872,8.984142,159.0488,-115.3944,-12.33,0,
7,81.598,7,0.1677368,1.508248,8.991753,159.2813,-115.3943,-12.33,0,
7,81.698,7,0.1682839,1.514483,8.999574,159.485,-115.3942,-12.33,0,
7,81.798,7,0.1580878,1.42373,9.005945,159.34,-115.3943,-12.33,0,
7,81.898,7,0.1688878,1.516899,8.981696,159.3013,-115.3942,-12.33,0,
7,81.998,7,0.1612002,1.44971,8.993223,159.23,-115.3942,-12.33,0,
7,82.098,7,0.166988,1.503052,9.00096,159.125,-115.3942,-12.33,0,
7,82.198,7,0.1564121,1.407724,9.000093,159.0375,-115.3941,-12.33,0,
7,82.298,7,0.1682584,1.511268,8.98183,159.0575,-115.3939,-12.33,0,
7,82.398,7,0.158591,1.426276,8.993424,159.1438,-115.3941,-12.33,0,
7,82.498,7,0.1645654,1.482243,9.00701,159.0575,-115.3941,-12.33,0,
7,82.598,7,0.1585938,1.42653,8.994862,159.0625,-115.3939,-12.33,0,
7,82.698,7,0.1667238,1.49808,8.985403,158.9888,-115.3936,-12.33,0,
7,82.798,7,0.1634039,1.469675,8.994127,159.1888,-115.3935,-12.33,0,
7,82.898,7,0.1592095,1.434385,9.009419,158.9538,-115.3936,-12.33,0,
7,82.998,7,0.1633471,1.468201,8.988226,159.1875,-115.3936,-12.33,0,
7,83.098,7,0.1671367,1.50249,8.989592,159.3075,-115.3937,-12.33,0,
7,83.198,7,0.1675248,1.507349,8.997766,159.6,-115.3937,-12.33,0,
7,83.298,7,0.1600138,1.440555,9.002691,159.3737,-115.394,-12.33,0,
7,83.398,7,0.1706767,1.532584,8.979458,159.275,-115.3939,-12.33,0,
7,83.498,7,0.1648403,1.48198,8.990396,159.3537,-115.3939,-12.33,0,
7,83.598,7,0.1687464,1.518302,8.99754,159.2675,-115.3939,-12.33,0,
7,83.698,7,0.1573376,1.416099,9.000384,159.2675,-115.3938,-12.33,0,
7,83.798,7,0.1716182,1.541161,8.98017,159.0987,-115.3939,-12.33,0,
7,83.898,7,0.161658,1.453746,8.992725,159.395,-115.394,-12.33,0,
7,83.998,7,0.1676368,1.509118,9.002311,159.0213,-115.3943,-12.33,0,
7,84.098,7,0.1607832,1.446277,8.995202,159.1087,-115.3944,-12.33,0,
7,84.198,7,0.1706478,1.532714,8.98174,158.8288,-115.3943,-12.33,0,
7,84.298,7,0.1618797,1.456046,8.994614,159.235,-115.3943,-12.33,0,
7,84.398,7,0.165457,1.49014,9.006211,159.0038,-115.3943,-12.33,0,
7,84.498,7,0.161669,1.4531,8.988118,159.0262,-115.3942,-12.33,0,
7,84.598,7,0.1668865,1.499526,8.9853,159.1362,-115.3942,-12.33,0,
7,84.698,7,0.1630422,1.466931,8.997245,159.055,-115.3942,-12.33,0,
7,84.798,7,0.1573938,1.417791,9.007917,159.16,-115.3942,-12.33,0,
7,84.898,7,0.1664849,1.495314,8.981675,159.28,-115.3942,-12.33,0,
7,84.998,7,0.1609034,1.447544,8.996353,159.2962,-115.3942,-12.33,0,
7,85.098,7,0.1660898,1.495453,9.003886,159.4525,-115.3942,-12.33,0,
7,85.198,7,0.1611129,1.450791,9.004809,159.2312,-115.3941,-12.33,0,
7,85.298,7,0.1713701,1.538274,8.976325,159.1263,-115.3941,-12.33,0,
7,85.398,7,0.1601439,1.439441,8.988427,159.16,-115.3942,-12.33,0,
7,85.498,7,0.1692076,1.522891,9.000134,159.0525,-115.3942,-12.33,0,
7,85.598,7,0.1624624,1.461839,8.998013,159.07,-115.3941,-12.33,0,
7,85.698,7,0.173035,1.554384,8.983065,158.9475,-115.3939,-12.33,0,
7,85.798,7,0.163145,1.466665,8.989947,158.97,-115.3941,-12.33,0,
7,85.898,7,0.1688451,1.520124,9.003066,159.0737,-115.3941,-12.33,0,
7,85.998,7,0.1619828,1.455766,8.987167,158.965,-115.3941,-12.33,0,
7,86.098,7,0.1715618,1.54134,8.984164,159.1212,-115.3938,-12.33,0,
7,86.198,7,0.1678208,1.509284,8.993427,158.95,-115.3938,-12.33,0,
7,86.298,7,0.1682344,1.514935,9.004902,159.1725,-115.394,-12.33,0,
7,86.398,7,0.1702528,1.528947,8.980452,159.0987,-115.394,-12.33,0,
7,86.498,7,0.1685596,1.514801,8.986743,159.4137,-115.3938,-12.33,0,
7,86.598,7,0.1721476,1.547958,8.992041,159.5075,-115.3938,-12.33,0,
7,86.698,7,0.163107,1.468084,9.000741,159.3188,-115.394,-12.33,0,
7,86.798,7,0.1721025,1.545288,8.978886,159.2312,-115.3938,-12.33,0,
7,86.898,7,0.1628125,1.463755,8.990437,158.94,-115.3937,-12.33,0,
7,86.998,7,0.1666313,1.49962,8.999626,159.3137,-115.3938,-12.33,0,
7,87.098,7,0.1582921,1.424299,8.997914,159.0912,-115.3937,-12.33,0,
7,87.198,7,0.1688931,1.516351,8.978167,159.2363,-115.3936,-12.33,0,
7,87.298,7,0.1617587,1.454149,8.989616,159.0875,-115.3938,-12.33,0,
7,87.398,7,0.1635243,1.472075,9.002177,159.0437,-115.394,-12.33,0,
7,87.498,7,0.1584711,1.425075,8.992647,158.9375,-115.3938,-12.33,0,
7,87.598,7,0.1654703,1.486438,8.983114,158.93,-115.3938,-12.33,0,
7,87.698,7,0.1623395,1.460105,8.994143,159.0175,-115.3938,-12.33,0,
7,87.798,7,0.1600549,1.441971,9.009228,158.9287,-115.3938,-12.33,0,
7,87.898,7,0.1640557,1.475001,8.990851,159.235,-115.394,-12.33,0,
7,87.998,7,0.1695975,1.523992,8.985932,159.1862,-115.394,-12.33,0,
7,88.098,7,0.1687848,1.51701,8.987833,159.52,-115.394,-12.33,0,
7,88.198,7,0.1617536,1.455032,8.995363,159.2087,-115.394,-12.33,0,
7,88.298,7,0.1708343,1.533046,8.973876,159.5063,-115.3939,-12.33,0,
7,88.398,7,0.1655878,1.488341,8.988233,159.4563,-115.3939,-12.33,0,
7,88.498,7,0.1722664,1.548224,8.987384,159.4137,-115.3937,-12.33,0,
7,88.598,7,0.1583098,1.42361,8.99256,159.1175,-115.3937,-12.33,0,
7,88.698,7,0.173781,1.559791,8.975616,158.995,-115.394,-12.33,0,
7,88.798,7,0.1624049,1.459361,8.985941,158.9125,-115.394,-12.33,0,
7,88.898,7,0.1713619,1.540885,8.991994,158.9775,-115.3941,-12.33,0,
7,88.998,7,0.1589548,1.428757,8.988449,158.9475,-115.3944,-12.33,0,
7,89.098,7,0.1734023,1.556693,8.977349,159.2038,-115.3946,-12.33,0,
7,89.198,7,0.1631446,1.466879,8.991282,159.1737,-115.3946,-12.33,0,
7,89.298,7,0.1670676,1.503848,9.001431,159.43,-115.3944,-12.33,0,
7,89.398,7,0.1625582,1.460501,8.984483,158.7912,-115.3945,-12.33,0,
7,89.498,7,0.1703897,1.530253,8.980901,158.7575,-115.3946,-12.33,0,
7,89.598,7,0.1666014,1.499379,8.999803,159.1912,-115.3947,-12.33,0,
7,89.698,7,0.1562331,1.407548,9.009286,159.1463,-115.3946,-12.33,0,
7,89.798,7,0.1640476,1.474166,8.986208,159.4937,-115.3946,-12.33,0,
7,89.898,7,0.1655283,1.488341,8.991462,159.4312,-115.3946,-12.33,0,
7,89.998,7,0.1726076,1.552758,8.99588,159.5437,-115.3946,-12.33,0,
7,90.098,7,0.1631151,1.468486,9.00276,159.2775,-115.3946,-12.33,0,
7,90.198,7,0.174915,1.572115,8.98788,159.2025,-115.3944,-12.33,0,
7,90.298,7,0.163697,1.471503,8.989189,159.1687,-115.3945,-12.33,0,
7,90.398,7,0.1727474,1.553823,8.994765,159.0963,-115.3949,-12.33,0,
7,90.498,7,0.1585553,1.425952,8.9934,159.1687,-115.395,-12.33,0,
7,90.598,7,0.1765901,1.586028,8.981405,159.1212,-115.3951,-12.33,0,
7,90.698,7,0.162992,1.467106,9.001097,159.1737,-115.3952,-12.33,0,
7,90.798,7,0.168965,1.520868,9.001079,159.0375,-115.3952,-12.33,0,
7,90.898,7,0.1611934,1.448554,8.98643,158.8725,-115.3952,-12.33,0,
7,90.998,7,0.1721992,1.546594,8.981424,158.89,-115.3954,-12.33,0,
7,91.098,7,0.1697844,1.528269,9.00123,158.8937,-115.3954,-12.33,0,
7,91.198,7,0.1670429,1.504199,9.004862,159.31,-115.3952,-12.33,0,
7,91.298,7,0.1684338,1.512801,8.981576,159.22,-115.3952,-12.33,0,
7,91.398,7,0.1678799,1.509674,8.992579,159.3637,-115.3954,-12.33,0,
7,91.498,7,0.164237,1.478706,9.00349,159.305,-115.3956,-12.33,0,
7,91.598,7,0.1564855,1.409997,9.010401,159.295,-115.3958,-12.33,0,
7,91.698,7,0.1666385,1.497333,8.985518,159.2562,-115.3954,-12.33,0,
7,91.798,7,0.1577536,1.4196,8.998839,159.2575,-115.3953,-12.33,0,
7,91.898,7,0.1636833,1.474546,9.008531,159.2887,-115.3952,-12.33,0,
7,91.998,7,0.1591704,1.433677,9.007187,159.0762,-115.3951,-12.33,0,
7,92.098,7,0.1774688,1.594913,8.987003,159.07,-115.3948,-12.33,0,
7,92.198,7,0.1678773,1.509872,8.993901,159.0687,-115.3948,-12.33,0,
7,92.298,7,0.1723008,1.550913,9.001193,158.9587,-115.3949,-12.33,0,
7,92.398,7,0.1599259,1.438237,8.993146,158.9725,-115.3949,-12.33,0,
7,92.498,7,0.1739185,1.561318,8.977297,159.0063,-115.3949,-12.33,0,
7,92.598,7,0.1682186,1.512967,8.99405,159.1062,-115.3949,-12.33,0,
